id,total_area,total_buildings,total_area_adm2,total_buildings_adm2
9041,163.6865,5,3234132.847500009,52632
3312,556.3601000000001,27,3477389.9073999855,53308
4607,200.22529999999998,9,1769334.0413999925,38144
4608,200.22529999999998,9,9890180.899499815,179876
8260,643.2636999999999,28,3234132.847500009,52632
2444,22.192999999999998,2,3477389.9073999855,53308
10869,186.0847,5,2973187.7172000166,44655
8253,940.6295,32,3234132.847500009,52632
4003,381.4099,19,3477389.9073999855,53308
15351,946.59,58,3477111.754199985,85601
628,272.76730000000003,14,1939233.2433999968,69280
5145,269.32489999999996,16,4709504.632400045,92056
2847,128.1658,8,4211450.142600003,85861
6998,874.4513000000002,32,1769334.0413999925,38144
6999,874.4513000000002,32,2677898.4160999767,49925
8782,207.307,7,3234132.847500009,52632
10579,74.1667,6,3234132.847500009,52632
9721,428.24159999999995,16,3356349.222799971,96793
1503,834.5186000000001,32,4211450.142600003,85861
11092,175.36759999999998,8,3234132.847500009,52632
12261,586.2545,37,4285445.744199992,88997
12262,586.2545,37,5228787.03699996,102951
3089,70.2759,4,3477389.9073999855,53308
3961,40.0821,3,4211450.142600003,85861
12554,812.5565999999999,32,2393371.7551000016,41959
2821,310.49039999999997,19,9890180.899499815,179876
9741,27.407899999999998,2,4285445.744199992,88997
1097,167.0436,7,2334409.3442000058,50307
1098,167.0436,7,2087560.6372999835,49791
5836,44.0637,3,4211450.142600003,85861
678,1252.7355,46,3877497.768100021,79572
9347,867.1976000000001,16,5580689.679099988,66088
5785,489.2473,35,9890180.899499815,179876
5786,489.2473,35,4633411.748299901,88044
7702,10.8635,1,4633411.748299901,88044
3124,830.2123,6,5404839.839799935,120468
11341,187.3013,15,3234132.847500009,52632
8832,76.9332,5,1568223.052299989,22862
8833,76.9332,5,3142890.832699973,44808
2269,248.73530000000002,12,5404839.839799935,120468
7004,408.066,23,2677898.4160999767,49925
11608,259.151,11,5580689.679099988,66088
6714,519.3112,22,2677898.4160999767,49925
1810,446.02230000000014,21,2899320.5089000068,71008
2613,779.0620999999998,41,4211450.142600003,85861
5099,253.92769999999996,8,4211450.142600003,85861
12006,579.2363999999999,20,3913823.806299989,56650
3979,6.9615,1,4211450.142600003,85861
2877,933.6111999999998,18,4709504.632400045,92056
3069,14.3766,1,4211450.142600003,85861
15388,1403.8893999999998,33,3477111.754199985,85601
2608,126.49940000000001,7,4211450.142600003,85861
3334,101.65410000000001,6,4709504.632400045,92056
1550,100.99010000000001,8,927804.3632000035,29753
3973,479.26189999999997,22,4211450.142600003,85861
7685,687.9154,37,2677898.4160999767,49925
4364,519.0859,15,2899320.5089000068,71008
4365,519.0859,15,1769334.0413999925,38144
9828,444.0663,19,3234132.847500009,52632
9829,444.0663,19,2973187.7172000166,44655
8514,333.4966,8,3234132.847500009,52632
8485,1115.8815,25,6063750.6400000695,130010
9480,314.4189,8,4285445.744199992,88997
12547,328.7640999999999,23,5228787.03699996,102951
12548,328.7640999999999,23,2393371.7551000016,41959
8418,667.6226,33,3356349.222799971,96793
13589,76.2194,5,3477111.754199985,85601
10578,191.35789999999997,6,3234132.847500009,52632
7218,431.1448,26,2677898.4160999767,49925
3745,310.1925,17,4211450.142600003,85861
8192,147.49589999999998,10,2677898.4160999767,49925
8193,147.49589999999998,10,4633411.748299901,88044
10330,193.2244,13,3234132.847500009,52632
9082,1465.4479999999999,23,5580689.679099988,66088
13973,269.22450000000003,10,5228787.03699996,102951
3032,188.4478,10,9890180.899499815,179876
7828,174.43880000000001,4,2989647.977599972,43949
2012,718.4117999999999,34,4211450.142600003,85861
9299,196.1527,5,3234132.847500009,52632
7766,126.9458,4,4133096.9898999697,66392
7767,126.9458,4,3234132.847500009,52632
2661,462.1462000000001,23,4709504.632400045,92056
5545,108.91229999999999,4,9890180.899499815,179876
10002,95.65830000000001,6,4285445.744199992,88997
7272,124.36109999999998,11,6063750.6400000695,130010
6763,57.720699999999994,3,6063750.6400000695,130010
3350,77.2187,4,5404839.839799935,120468
6551,27.5776,2,6063750.6400000695,130010
6552,27.5776,2,3234132.847500009,52632
6553,27.5776,2,4211450.142600003,85861
8265,208.07049999999998,6,4133096.9898999697,66392
8266,208.07049999999998,6,3234132.847500009,52632
8267,208.07049999999998,6,2973187.7172000166,44655
2487,896.4530999999997,20,5496198.666799969,82377
5805,253.55739999999997,12,6063750.6400000695,130010
2643,604.3245000000001,27,3477389.9073999855,53308
1255,470.8419999999999,23,927804.3632000035,29753
8718,399.34689999999995,16,4633411.748299901,88044
4918,372.44460000000004,19,3477389.9073999855,53308
4455,747.3473000000001,31,3477389.9073999855,53308
300,7790.587299999996,307,2448171.340900037,72998
3684,255.5447,14,2899320.5089000068,71008
7699,144.6721,6,2677898.4160999767,49925
10348,119.8786,4,2973187.7172000166,44655
7019,11.0901,1,4633411.748299901,88044
7279,22.4715,1,6063750.6400000695,130010
1672,12.8385,1,927804.3632000035,29753
2590,520.0843,19,9890180.899499815,179876
11825,385.80440000000004,9,5580689.679099988,66088
36,1511.6610999999998,65,1490683.1229000106,48635
4185,205.6557,12,4211450.142600003,85861
7235,332.39340000000004,16,2677898.4160999767,49925
4704,488.8029,22,4709504.632400045,92056
13249,303.8433,13,6063750.6400000695,130010
9043,120.21969999999999,4,3234132.847500009,52632
5997,144.9348,5,2710634.640100001,67083
5998,144.9348,5,1769334.0413999925,38144
6002,149.63980000000004,10,1769334.0413999925,38144
7471,411.355,26,4633411.748299901,88044
4598,123.1044,9,1769334.0413999925,38144
2690,357.18219999999997,16,5496198.666799969,82377
7273,226.3637,14,6063750.6400000695,130010
1873,57.6832,4,3477389.9073999855,53308
2617,254.79930000000002,12,4211450.142600003,85861
2849,24.4956,1,4211450.142600003,85861
1247,60.3932,3,927804.3632000035,29753
6284,64.4197,5,6063750.6400000695,130010
15006,276.6576,13,3477111.754199985,85601
15133,273.59169999999995,16,3477111.754199985,85601
7243,30.2534,1,4633411.748299901,88044
7048,17.953899999999997,2,6063750.6400000695,130010
6048,362.36650000000003,20,6063750.6400000695,130010
7541,170.2287,6,4133096.9898999697,66392
9556,389.6162,12,3234132.847500009,52632
7706,197.32869999999997,14,4633411.748299901,88044
6491,710.4431999999999,28,2677898.4160999767,49925
13953,17.3729,2,2099518.9270999976,55556
13954,17.3729,2,3477111.754199985,85601
5306,179.5204,10,9890180.899499815,179876
5812,264.804,13,6063750.6400000695,130010
9038,63.8756,3,3234132.847500009,52632
3453,357.7126,17,2710634.640100001,67083
3454,357.7126,17,2899320.5089000068,71008
9728,283.40729999999996,14,4285445.744199992,88997
9729,283.40729999999996,14,2677898.4160999767,49925
8790,62.2862,3,2973187.7172000166,44655
4002,328.7175,12,3477389.9073999855,53308
6508,20.2313,1,6063750.6400000695,130010
6509,20.2313,1,4633411.748299901,88044
8202,23.2152,2,4633411.748299901,88044
9847,56.2586,3,2973187.7172000166,44655
4712,49.804300000000005,4,4709504.632400045,92056
4713,49.804300000000005,4,5404839.839799935,120468
12936,348.1941,19,5228787.03699996,102951
3558,182.2257,9,4709504.632400045,92056
5794,36.7868,1,9890180.899499815,179876
8804,95.2262,4,4657818.107100053,85818
9736,532.9249000000001,19,4285445.744199992,88997
9737,532.9249000000001,19,2677898.4160999767,49925
4001,150.5787,4,3477389.9073999855,53308
4404,99.88160000000002,6,9890180.899499815,179876
7501,48.3394,2,6063750.6400000695,130010
9042,218.6261,6,3234132.847500009,52632
7222,504.80730000000005,18,2677898.4160999767,49925
3122,1315.8547999999998,20,5404839.839799935,120468
3325,119.3463,5,4709504.632400045,92056
14941,142.5392,9,3477111.754199985,85601
8791,850.0412,8,2973187.7172000166,44655
5522,55.6135,2,2677898.4160999767,49925
5523,55.6135,2,9890180.899499815,179876
8017,226.1287,8,4133096.9898999697,66392
8018,226.1287,8,3234132.847500009,52632
3548,139.5505,6,3477389.9073999855,53308
11781,128.8696,8,13275166.61959999,165410
11782,128.8696,8,6063750.6400000695,130010
11783,128.8696,8,4633411.748299901,88044
8731,157.34169999999997,9,4633411.748299901,88044
3502,770.5276000000001,35,9890180.899499815,179876
7238,573.6357,18,2677898.4160999767,49925
4715,592.3933999999999,23,5404839.839799935,120468
3092,206.32959999999997,10,3477389.9073999855,53308
13709,107.9118,6,3356349.222799971,96793
13710,107.9118,6,2099518.9270999976,55556
3779,31.7046,2,3477389.9073999855,53308
14066,71.9624,4,2099518.9270999976,55556
14067,71.9624,4,3477111.754199985,85601
4187,52.1986,3,4211450.142600003,85861
612,63.813300000000005,4,3877497.768100021,79572
613,63.813300000000005,4,1939233.2433999968,69280
1344,137.6738,11,927804.3632000035,29753
8013,325.8549,12,3234132.847500009,52632
5304,242.11759999999998,8,9890180.899499815,179876
6264,62.9829,4,4633411.748299901,88044
7808,561.7497999999999,26,4657818.107100053,85818
7809,561.7497999999999,26,3142890.832699973,44808
14552,247.1513,9,3477111.754199985,85601
14553,247.1513,9,5228787.03699996,102951
2275,198.22750000000002,10,5496198.666799969,82377
9823,50.5769,3,3234132.847500009,52632
3545,354.8309,5,3477389.9073999855,53308
8251,323.7622999999999,12,3234132.847500009,52632
6351,955.0579000000001,29,4657818.107100053,85818
3546,90.2149,5,3477389.9073999855,53308
1342,407.0422,32,927804.3632000035,29753
12406,458.5162,22,5228787.03699996,102951
7970,44.094,3,6063750.6400000695,130010
7463,254.7841,10,2677898.4160999767,49925
8710,100.32209999999999,5,2677898.4160999767,49925
3928,193.6605,10,1769334.0413999925,38144
4445,533.1956,22,3477389.9073999855,53308
10603,199.38119999999998,13,2973187.7172000166,44655
6791,81.6191,4,6063750.6400000695,130010
6792,81.6191,4,3234132.847500009,52632
4407,212.002,7,9890180.899499815,179876
11096,61.8241,5,3234132.847500009,52632
14623,33.4957,3,3477111.754199985,85601
4000,193.8657,9,3477389.9073999855,53308
4648,115.1106,5,6063750.6400000695,130010
4649,115.1106,5,4211450.142600003,85861
9559,398.72170000000006,8,3234132.847500009,52632
12384,448.6669999999999,18,3356349.222799971,96793
15013,1012.5763,31,3477111.754199985,85601
14451,149.31439999999998,5,3477111.754199985,85601
6527,62.7127,3,6063750.6400000695,130010
1155,62.807,5,927804.3632000035,29753
12144,350.5694,14,6063750.6400000695,130010
13955,80.3272,3,3477111.754199985,85601
4010,117.8537,5,4709504.632400045,92056
3075,22.9044,2,4211450.142600003,85861
4934,202.92069999999998,10,4709504.632400045,92056
5520,86.496,5,2677898.4160999767,49925
5521,86.496,5,9890180.899499815,179876
9588,474.53600000000006,19,5580689.679099988,66088
5769,89.53960000000001,5,2677898.4160999767,49925
5770,89.53960000000001,5,4633411.748299901,88044
12816,348.3247,12,2393371.7551000016,41959
8259,300.7559,11,3234132.847500009,52632
7229,355.31480000000005,19,1769334.0413999925,38144
7230,355.31480000000005,19,2677898.4160999767,49925
2484,400.1897000000001,13,5496198.666799969,82377
14203,97.3864,5,5228787.03699996,102951
11337,221.66819999999996,7,3234132.847500009,52632
7531,15.2602,1,4133096.9898999697,66392
5093,255.4143,7,6063750.6400000695,130010
5094,255.4143,7,4211450.142600003,85861
11117,283.85870000000006,14,2973187.7172000166,44655
1597,582.0785,20,9890180.899499815,179876
3686,93.6855,6,2899320.5089000068,71008
15140,45.4054,3,3477111.754199985,85601
8421,101.5277,5,3356349.222799971,96793
8422,101.5277,5,2677898.4160999767,49925
11121,166.4005,4,2973187.7172000166,44655
2492,834.1442000000002,11,5496198.666799969,82377
3489,90.85640000000001,5,9890180.899499815,179876
7950,127.01400000000001,8,4633411.748299901,88044
4444,374.5589,16,3477389.9073999855,53308
1680,7.764,1,2899320.5089000068,71008
9329,11.7944,1,2973187.7172000166,44655
9330,11.7944,1,4657818.107100053,85818
2425,125.498,5,4211450.142600003,85861
11598,179.8448,13,2973187.7172000166,44655
12233,1324.6389,47,3356349.222799971,96793
15355,498.9693,32,3477111.754199985,85601
15075,183.4887,6,3477111.754199985,85601
3244,224.3699,11,1769334.0413999925,38144
3245,224.3699,11,9890180.899499815,179876
13376,599.7444999999999,20,6063750.6400000695,130010
14362,59.2298,5,3477111.754199985,85601
13188,15.293,2,4285445.744199992,88997
14700,15.4142,1,3477111.754199985,85601
15305,163.3898,9,3477111.754199985,85601
7952,231.10789999999997,8,4633411.748299901,88044
3981,112.0978,2,4211450.142600003,85861
8776,228.4793,5,3234132.847500009,52632
3913,104.4362,6,2899320.5089000068,71008
9297,260.8467,7,3234132.847500009,52632
2561,202.37590000000003,13,2899320.5089000068,71008
7009,157.4433,2,4633411.748299901,88044
2445,37.5873,2,3477389.9073999855,53308
15150,113.5481,5,5228787.03699996,102951
7470,109.6418,7,4633411.748299901,88044
15069,327.5532,17,3477111.754199985,85601
12937,460.90549999999996,18,5228787.03699996,102951
3348,120.8625,4,5404839.839799935,120468
2834,112.68979999999999,7,4211450.142600003,85861
8775,197.79469999999998,5,3234132.847500009,52632
2829,126.65259999999999,9,4211450.142600003,85861
8786,108.6748,5,3234132.847500009,52632
8787,108.6748,5,2973187.7172000166,44655
13227,581.4799999999999,15,5228787.03699996,102951
13228,581.4799999999999,15,2393371.7551000016,41959
6291,86.5117,8,6063750.6400000695,130010
8320,576.4106999999999,6,3142890.832699973,44808
4963,30.3881,2,4304857.690400043,67425
4964,30.3881,2,4780709.333399998,78805
5752,21.790300000000002,2,1769334.0413999925,38144
6981,218.9512,9,2677898.4160999767,49925
2820,98.3738,6,9890180.899499815,179876
15137,264.8331,12,3477111.754199985,85601
3544,57.9153,4,3477389.9073999855,53308
4362,31.7704,1,2710634.640100001,67083
4363,31.7704,1,2899320.5089000068,71008
738,65.7925,5,3877497.768100021,79572
739,65.7925,5,1939233.2433999968,69280
9557,104.43599999999999,4,3234132.847500009,52632
833,47.509499999999996,2,927804.3632000035,29753
11343,133.196,10,3234132.847500009,52632
5321,73.1205,3,6063750.6400000695,130010
6262,166.5481,10,4633411.748299901,88044
14936,255.03720000000004,10,3477111.754199985,85601
8493,15.8268,1,6063750.6400000695,130010
8494,15.8268,1,3234132.847500009,52632
6001,100.60849999999999,7,1769334.0413999925,38144
2239,102.2676,5,3477389.9073999855,53308
11369,79.0532,3,2973187.7172000166,44655
6330,205.9072,6,4133096.9898999697,66392
3557,193.0264,10,4709504.632400045,92056
4657,60.082,2,4211450.142600003,85861
1876,164.43509999999998,10,4709504.632400045,92056
13325,25.0766,3,4285445.744199992,88997
6709,286.79639999999995,21,1769334.0413999925,38144
6710,286.79639999999995,21,2677898.4160999767,49925
9047,283.7324,12,3234132.847500009,52632
7698,99.18730000000001,6,2677898.4160999767,49925
5808,305.60609999999997,19,6063750.6400000695,130010
3523,84.4832,7,4211450.142600003,85861
9749,119.2042,3,4285445.744199992,88997
3087,97.7182,4,3477389.9073999855,53308
1683,59.5374,4,2899320.5089000068,71008
13981,98.0571,5,5228787.03699996,102951
13714,81.7407,5,3477111.754199985,85601
7949,21.7864,2,4633411.748299901,88044
4215,185.49869999999999,9,3477389.9073999855,53308
4216,185.49869999999999,9,4211450.142600003,85861
7945,18.0773,1,2677898.4160999767,49925
7946,18.0773,1,4633411.748299901,88044
11605,407.30179999999996,11,2973187.7172000166,44655
14358,833.1161000000003,42,2099518.9270999976,55556
5589,166.84760000000003,11,3477389.9073999855,53308
5590,166.84760000000003,11,4211450.142600003,85861
5303,10.2765,1,9890180.899499815,179876
3732,38.0552,3,4211450.142600003,85861
8462,46.411300000000004,4,4633411.748299901,88044
15138,210.9427,9,3477111.754199985,85601
13459,328.2814,11,4285445.744199992,88997
13460,328.2814,11,3477111.754199985,85601
7726,157.9677,11,6063750.6400000695,130010
9384,224.83440000000002,14,5258094.3257999765,83965
6983,494.5945,25,2677898.4160999767,49925
12145,135.358,7,6063750.6400000695,130010
2656,21.6175,1,4709504.632400045,92056
9738,513.0835,18,4285445.744199992,88997
9739,513.0835,18,2677898.4160999767,49925
7039,41.1061,2,6063750.6400000695,130010
13229,81.0231,5,2393371.7551000016,41959
1669,42.3547,4,927804.3632000035,29753
4229,292.9651,7,3477389.9073999855,53308
11338,49.3946,4,3234132.847500009,52632
9583,113.952,5,2973187.7172000166,44655
9584,113.952,5,5580689.679099988,66088
8450,173.0852,5,4633411.748299901,88044
1875,165.69219999999999,3,4709504.632400045,92056
14783,106.9702,5,3477111.754199985,85601
3914,40.091899999999995,2,2899320.5089000068,71008
3915,40.091899999999995,2,1769334.0413999925,38144
8712,202.8446,8,2677898.4160999767,49925
2038,213.16970000000003,9,3477389.9073999855,53308
8502,297.9477,8,3234132.847500009,52632
60,260.4172,9,1490683.1229000106,48635
6250,31.758700000000005,3,1769334.0413999925,38144
4844,276.726,10,9890180.899499815,179876
14064,46.3441,3,2099518.9270999976,55556
10591,340.76910000000004,6,2973187.7172000166,44655
13993,776.0627,11,2393371.7551000016,41959
7445,282.0928,11,3356349.222799971,96793
7446,282.0928,11,2677898.4160999767,49925
8596,90.7748,4,7614076.459100063,127972
8597,90.7748,4,3901531.550699996,63528
18,272.0782,12,1490683.1229000106,48635
2036,56.9111,2,3477389.9073999855,53308
6484,192.865,7,1769334.0413999925,38144
7846,477.2018,15,4496622.037400065,77870
7847,477.2018,15,7614076.459100063,127972
4440,134.07479999999998,5,3477389.9073999855,53308
4441,134.07479999999998,5,4211450.142600003,85861
10097,446.4218,18,2973187.7172000166,44655
9585,54.3823,3,2973187.7172000166,44655
9586,54.3823,3,5580689.679099988,66088
8515,50.663700000000006,2,3234132.847500009,52632
6299,20.8038,1,6063750.6400000695,130010
6300,20.8038,1,4211450.142600003,85861
10872,183.62630000000001,10,2973187.7172000166,44655
13711,108.0333,4,2099518.9270999976,55556
13712,108.0333,4,3477111.754199985,85601
11367,57.4945,2,2973187.7172000166,44655
4935,100.159,8,4709504.632400045,92056
11124,17.0187,1,2973187.7172000166,44655
6232,48.108900000000006,4,1769334.0413999925,38144
1348,1012.6580000000001,11,927804.3632000035,29753
8455,143.422,8,4633411.748299901,88044
4366,91.2476,5,2899320.5089000068,71008
4367,91.2476,5,1769334.0413999925,38144
8713,40.1005,2,2677898.4160999767,49925
11336,85.1319,6,3234132.847500009,52632
5572,12.3586,1,4211450.142600003,85861
15139,58.215,2,3477111.754199985,85601
13620,250.31130000000002,7,5228787.03699996,102951
13621,250.31130000000002,7,2393371.7551000016,41959
2237,109.63170000000001,6,3477389.9073999855,53308
8197,19.4262,2,4633411.748299901,88044
3097,74.78829999999999,3,3477389.9073999855,53308
3098,74.78829999999999,3,4709504.632400045,92056
14621,30.105400000000003,2,3477111.754199985,85601
3045,211.08569999999997,11,4211450.142600003,85861
3046,211.08569999999997,11,9890180.899499815,179876
9840,57.4036,1,2973187.7172000166,44655
12913,75.98360000000001,4,3356349.222799971,96793
9999,267.7896,12,4285445.744199992,88997
8563,36.0585,3,1568223.052299989,22862
8564,36.0585,3,3142890.832699973,44808
11090,59.8327,4,3234132.847500009,52632
13492,182.6058,9,2393371.7551000016,41959
1464,8.1805,1,3877497.768100021,79572
9558,129.04930000000002,4,3234132.847500009,52632
3738,57.3089,4,4211450.142600003,85861
9746,47.6854,1,4285445.744199992,88997
6000,17.0792,1,1769334.0413999925,38144
8774,329.118,10,3234132.847500009,52632
6483,149.2141,5,1769334.0413999925,38144
10837,94.351,7,3234132.847500009,52632
4153,98.96730000000001,6,1769334.0413999925,38144
10346,203.44289999999998,8,2973187.7172000166,44655
14065,13.4478,1,2099518.9270999976,55556
10349,56.821600000000004,2,2973187.7172000166,44655
8817,266.48900000000003,8,5580689.679099988,66088
6158,25.8119,1,4496622.037400065,77870
6159,25.8119,1,4780709.333399998,78805
11821,105.8015,5,2973187.7172000166,44655
2848,21.3483,1,4211450.142600003,85861
1670,48.6144,3,927804.3632000035,29753
8783,205.9371,7,3234132.847500009,52632
10580,260.54200000000003,8,3234132.847500009,52632
3908,7.3105,1,2710634.640100001,67083
3909,7.3105,1,2899320.5089000068,71008
1785,22.9818,2,927804.3632000035,29753
11353,121.30000000000001,5,2973187.7172000166,44655
9744,134.9407,3,4285445.744199992,88997
10571,218.2418,10,6063750.6400000695,130010
13452,18.0477,1,3356349.222799971,96793
13453,18.0477,1,4285445.744199992,88997
13454,18.0477,1,3477111.754199985,85601
7043,6.3493,1,6063750.6400000695,130010
8256,120.001,4,3234132.847500009,52632
9484,67.367,2,4285445.744199992,88997
9485,67.367,2,2677898.4160999767,49925
5503,146.7695,8,1769334.0413999925,38144
12681,253.3585,3,2393371.7551000016,41959
6982,167.7896,8,2677898.4160999767,49925
7055,39.0974,2,6063750.6400000695,130010
15014,51.0363,2,3477111.754199985,85601
6799,335.509,15,3234132.847500009,52632
6800,335.509,15,4211450.142600003,85861
7261,19.7408,1,6063750.6400000695,130010
14268,658.5568000000001,39,2099518.9270999976,55556
3291,240.801,2,4211450.142600003,85861
14701,39.5457,3,3477111.754199985,85601
148,5180.289799999999,187,2448171.340900037,72998
2236,142.23479999999998,8,3477389.9073999855,53308
8198,67.6545,5,4633411.748299901,88044
6561,14.9952,1,4211450.142600003,85861
15372,1442.1476,79,3477111.754199985,85601
6790,53.0351,2,6063750.6400000695,130010
8484,220.4779,9,6063750.6400000695,130010
4841,283.9352,10,1769334.0413999925,38144
4233,188.7185,7,3477389.9073999855,53308
4234,188.7185,7,4709504.632400045,92056
1250,29.1444,2,927804.3632000035,29753
8207,38.1178,3,4633411.748299901,88044
1547,36.7786,3,927804.3632000035,29753
11046,26.4043,1,4633411.748299901,88044
13448,12.8472,1,3356349.222799971,96793
6782,36.4375,1,6063750.6400000695,130010
6783,36.4375,1,4211450.142600003,85861
7982,51.1423,5,6063750.6400000695,130010
7947,35.6937,2,2677898.4160999767,49925
7948,35.6937,2,4633411.748299901,88044
4145,41.117000000000004,2,1769334.0413999925,38144
7469,33.2938,3,4633411.748299901,88044
57,812.9523,24,1490683.1229000106,48635
11361,200.131,13,2973187.7172000166,44655
9826,133.7029,3,3234132.847500009,52632
9827,133.7029,3,2973187.7172000166,44655
8443,24.886400000000002,2,2677898.4160999767,49925
11339,10.0496,1,3234132.847500009,52632
3093,50.760999999999996,2,3477389.9073999855,53308
13086,25.3799,1,5228787.03699996,102951
13087,25.3799,1,2393371.7551000016,41959
9483,24.932,1,4285445.744199992,88997
8014,40.2825,2,3234132.847500009,52632
4644,18.7716,1,6063750.6400000695,130010
4645,18.7716,1,4211450.142600003,85861
7242,15.4882,1,4633411.748299901,88044
14703,28.0511,1,3477111.754199985,85601
8778,83.9488,3,3234132.847500009,52632
9648,7.9154,1,2978474.550700016,40274
13756,181.58610000000002,10,2393371.7551000016,41959
12812,39.2405,3,5228787.03699996,102951
12813,39.2405,3,2393371.7551000016,41959
2453,38.4113,1,4709504.632400045,92056
3530,17.8237,1,4211450.142600003,85861
6304,6.4759,1,4211450.142600003,85861
14448,28.2387,2,3477111.754199985,85601
4673,45.7282,2,3477389.9073999855,53308
4674,45.7282,2,4211450.142600003,85861
2044,648.1384,4,4709504.632400045,92056
7528,122.8886,6,4133096.9898999697,66392
1346,33.598,2,927804.3632000035,29753
1788,70.7816,5,2899320.5089000068,71008
1789,70.7816,5,927804.3632000035,29753
10574,22.2257,1,3234132.847500009,52632
9323,61.70439999999999,3,2973187.7172000166,44655
5668,89.0992,3,4780709.333399998,78805
2240,99.4035,6,3477389.9073999855,53308
2241,99.4035,6,4709504.632400045,92056
11047,16.9463,1,4633411.748299901,88044
11097,153.45799999999997,13,3234132.847500009,52632
7005,66.1972,3,2677898.4160999767,49925
7006,66.1972,3,4633411.748299901,88044
3921,23.4642,1,1769334.0413999925,38144
6764,55.2313,4,6063750.6400000695,130010
3104,37.619,3,4709504.632400045,92056
10835,17.7628,1,3234132.847500009,52632
9482,51.1361,2,4285445.744199992,88997
4014,72.6192,3,4709504.632400045,92056
2439,47.619299999999996,2,3477389.9073999855,53308
1345,26.6,2,927804.3632000035,29753
6261,29.7165,1,4633411.748299901,88044
5075,30.048299999999998,2,9890180.899499815,179876
3317,363.70129999999995,13,3477389.9073999855,53308
15198,10.6718,1,3477111.754199985,85601
3676,53.8687,4,2710634.640100001,67083
3677,53.8687,4,2899320.5089000068,71008
7736,24.756400000000003,2,6063750.6400000695,130010
12952,65.0167,4,2393371.7551000016,41959
8023,98.50019999999999,3,4133096.9898999697,66392
8024,98.50019999999999,3,2973187.7172000166,44655
7466,75.7902,3,2677898.4160999767,49925
7461,53.5506,3,2677898.4160999767,49925
1617,12.217,1,4211450.142600003,85861
6506,63.5744,3,6063750.6400000695,130010
6507,63.5744,3,4633411.748299901,88044
7018,9.2634,1,4633411.748299901,88044
6074,44.5166,1,4211450.142600003,85861
11346,55.1293,2,3234132.847500009,52632
11351,100.2234,6,3234132.847500009,52632
11352,100.2234,6,2973187.7172000166,44655
663,18.688499999999998,2,2029721.9122000062,60235
5095,42.0255,2,6063750.6400000695,130010
5096,42.0255,2,4211450.142600003,85861
3324,71.78229999999999,3,4709504.632400045,92056
13322,13.4448,2,3356349.222799971,96793
3983,19.0589,1,4211450.142600003,85861
6279,90.8746,2,6063750.6400000695,130010
6481,31.9334,2,1769334.0413999925,38144
3964,34.8444,1,4211450.142600003,85861
15199,21.604,1,3477111.754199985,85601
15200,21.604,1,5228787.03699996,102951
7703,48.422,3,4633411.748299901,88044
13449,37.3193,2,3356349.222799971,96793
13450,37.3193,2,4285445.744199992,88997
13451,37.3193,2,3477111.754199985,85601
4213,27.4593,1,3477389.9073999855,53308
4214,27.4593,1,4211450.142600003,85861
6034,15.8238,1,9890180.899499815,179876
10871,27.168999999999997,2,2973187.7172000166,44655
6075,21.8846,1,4211450.142600003,85861
3314,33.8283,2,3477389.9073999855,53308
8203,11.0907,1,4633411.748299901,88044
6539,26.5303,1,6063750.6400000695,130010
6540,26.5303,1,4211450.142600003,85861
7968,12.1979,1,6063750.6400000695,130010
8780,27.5279,1,3234132.847500009,52632
6044,157.30100000000002,2,6063750.6400000695,130010
6045,157.30100000000002,2,9890180.899499815,179876
11095,68.346,2,3234132.847500009,52632
15067,16.4261,1,2099518.9270999976,55556
15068,16.4261,1,3477111.754199985,85601
9580,31.8647,1,2973187.7172000166,44655
3966,36.819500000000005,3,4211450.142600003,85861
6003,57.05630000000001,3,1769334.0413999925,38144
13447,46.6655,3,3356349.222799971,96793
4460,31.546699999999998,2,3477389.9073999855,53308
4461,31.546699999999998,2,4709504.632400045,92056
1446,17.279,1,927804.3632000035,29753
3984,21.1944,1,4211450.142600003,85861
2851,10.4336,1,4211450.142600003,85861
3754,43.4928,2,4211450.142600003,85861
14620,43.8428,2,3477111.754199985,85601
5821,7.3283,1,4211450.142600003,85861
15143,16.0047,1,3477111.754199985,85601
11118,46.0907,3,2973187.7172000166,44655
11106,44.7002,3,2973187.7172000166,44655
7241,15.5711,1,4633411.748299901,88044
5829,26.9893,1,4211450.142600003,85861
15357,7.9825,1,3477111.754199985,85601
15230,151.68359999999998,13,3477111.754199985,85601
9045,138.8481,4,3234132.847500009,52632
8194,13.3891,1,2677898.4160999767,49925
8195,13.3891,1,4633411.748299901,88044
3299,23.6464,1,4211450.142600003,85861
7481,11.0904,1,4633411.748299901,88044
9059,49.4351,2,2973187.7172000166,44655
3073,9.8196,1,4211450.142600003,85861
9037,25.867,1,3234132.847500009,52632
10609,10.3117,1,2973187.7172000166,44655
8519,27.1288,1,2973187.7172000166,44655
15088,20.0773,1,3477111.754199985,85601
15089,20.0773,1,5228787.03699996,102951
1799,11.146,1,2899320.5089000068,71008
1800,11.146,1,3877497.768100021,79572
9327,19.1069,1,2973187.7172000166,44655
8520,39.4028,1,2973187.7172000166,44655
7529,26.5656,1,4133096.9898999697,66392
2660,74.4172,3,4709504.632400045,92056
6737,72.7312,1,4633411.748299901,88044
5329,19.8726,1,4211450.142600003,85861
2648,28.7548,2,3477389.9073999855,53308
7476,19.9581,2,4633411.748299901,88044
5285,11.5669,1,9890180.899499815,179876
