id,admin2Pcod,ntl_mean,ntl_sd,ntl_max,ntl_min,ntl_mean_adm2,ntl_sd_adm2,ntl_max_adm2,ntl_min_adm2
4720,BJ1205,0.22297103201645077,0.10275751494776558,0.4238699627933887,-0.00572562331721761,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4721,BJ1205,0.23299350515697154,0.10507609944878095,0.4042029240298935,0.00830971401616747,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4722,BJ1205,0.24159152663346717,0.10796823550586784,0.4602322377948467,0.05516570005269402,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4723,BJ1205,0.2451180535224827,0.12614054399838615,0.6213662526865877,0.0158320362514507,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4724,BJ1205,0.24644198199366607,0.10999136320337531,0.4394066434353244,0.03556579149778164,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4725,BJ1205,0.26647094148643696,0.12264471496149108,0.5857229609475868,0.02869687997626927,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4727,BJ1205,0.3064154665169433,0.12575485128325578,0.6382976354498185,0.051529000744556,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4939,BJ1205,0.22667626044340347,0.10135323620401702,0.44027579566473296,-0.00507432992128324,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4941,BJ1205,0.22885372759583936,0.09575991152726371,0.449153286020641,0.0548321198817007,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4942,BJ1205,0.23611343592801384,0.08527374578052448,0.4191478500508052,0.07962712754673296,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4943,BJ1205,0.22456664462004616,0.09962048728765963,0.4342842561839917,8.313625175984068e-4,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4944,BJ1205,0.22378262561562406,0.09961430673108647,0.41426073210238096,-0.02040264053325219,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4945,BJ1205,0.23362490155954746,0.09841681617169931,0.43549365798816125,-0.00793279419057995,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4946,BJ1205,0.2333646626724461,0.10063439051249876,0.4286914654441526,0.00539412286828674,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4947,BJ1205,0.22746738810827,0.10412470414026925,0.4174659866803444,-0.01024473054418128,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4948,BJ1205,0.22723664553310732,0.10264829585457118,0.4203027779546963,0.01653983898660647,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4949,BJ1205,0.2369399911295039,0.10742915690953687,0.4694668630903605,0.03349444335665443,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4950,BJ1205,0.2415603753493012,0.10130860104063329,0.452120703706518,0.07711086935685661,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4951,BJ1205,0.24514602505637825,0.10077373813156656,0.4390900663250101,0.04866617003006045,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4952,BJ1205,0.28553947317008876,0.10458345581216758,0.48593295291956184,0.05169480249407687,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4954,BJ1205,0.5812139676834343,0.23668582877838315,1.0142592483869304,0.08550465770196208,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5155,BJ1205,0.2303242672245561,0.1178466822321931,0.5675628330287029,-0.01924214570657762,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5156,BJ1205,0.2357909230480785,0.12083586963645089,0.5439562489653381,0.018005759635224092,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5157,BJ1205,0.2229481058070828,0.1006838905173238,0.4066546390125869,0.01220777924527674,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5158,BJ1205,0.22735403645020372,0.10022009496140336,0.3951063815225173,-0.00419089600418828,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5159,BJ1205,0.23282291935263788,0.09618836687351572,0.417438931297166,6.526862412515786e-4,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5160,BJ1205,0.23046886093684707,0.10053688863736221,0.4098917455539978,-0.00558894676051904,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5161,BJ1205,0.23617117928829737,0.0979963462389309,0.4134360503625277,0.01504610798411469,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5162,BJ1205,0.22918862969534187,0.0980160421646979,0.41699638849956266,0.02074548729034266,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5163,BJ1205,0.24193734494190985,0.10367019931050202,0.4275236834286435,0.03933172592234094,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5164,BJ1205,0.2534686590615088,0.09006255540680438,0.4380834911080204,0.10009957002949728,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5165,BJ1205,0.25020255471674974,0.10181117454163224,0.46956778951730493,0.07008539910438136,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5166,BJ1205,0.31856616527406534,0.10317039858682028,0.5135875619045895,0.09246551849327976,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5168,BJ1205,0.5545400631429511,0.16029916178033463,0.8976395430580767,0.23516042572744875,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5171,BJ1205,0.5559627308887308,0.12760952166355885,0.7718553857476211,0.29603401183635036,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5390,BJ1205,0.23050582526324015,0.11706339773095399,0.5844216457205664,0.05760649426230944,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5391,BJ1205,0.23397013220619853,0.11285266456044471,0.4960130155031384,-0.0108641382029473,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5392,BJ1205,0.23630729398541606,0.10163632489339892,0.4253372160504336,0.0165669951723814,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5393,BJ1205,0.23279845046609907,0.0975077162175171,0.4187131076651373,0.00195895549148807,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5394,BJ1205,0.2368414867486985,0.09940381256186707,0.43363837828145946,0.00501152034628636,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5395,BJ1205,0.2305778324268922,0.09596759102512002,0.3963702784080492,0.00296827857662216,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5396,BJ1205,0.24537220762761844,0.09660317314337559,0.4118690271080145,0.04340057219355594,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5397,BJ1205,0.23488628706028408,0.10123454627885616,0.4173928710168736,-0.00254966907510477,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5398,BJ1205,0.23747618859458264,0.09269772783270337,0.42928630644652965,0.01436562348293767,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5399,BJ1205,0.25106169396709827,0.09879449908426642,0.4512557599534852,0.02549613739868579,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
5400,BJ1205,0.2590883342184179,0.09687867232702346,0.43649106534660354,0.07828458641916224,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
