id,hcho,hcho_adm2
1636,8.610998936466281e-5,9.909912238350935e-5
1637,8.014195185708171e-5,9.909912238350935e-5
1638,8.73517167617063e-5,9.909912238350935e-5
1639,9.434776952795164e-5,9.909912238350935e-5
1640,8.707714707271844e-5,9.909912238350935e-5
1641,8.63360054778272e-5,9.909912238350935e-5
1642,8.949215630440696e-5,9.909912238350935e-5
1643,8.891098397557679e-5,9.909912238350935e-5
1644,9.081376896778636e-5,9.909912238350935e-5
1645,9.648507686114949e-5,9.909912238350935e-5
1646,1.0568771702727431e-4,9.909912238350935e-5
1647,1.0380379119150753e-4,9.909912238350935e-5
1648,1.0190328913169564e-4,9.909912238350935e-5
1649,9.751899948296927e-5,9.909912238350935e-5
1651,9.94910116325106e-5,9.909912238350935e-5
1653,1.0336881236285425e-4,9.909912238350935e-5
1655,1.0284935249035885e-4,9.909912238350935e-5
1657,9.985506405659529e-5,9.909912238350935e-5
1659,1.001390203059294e-4,9.909912238350935e-5
1754,9.917225240495115e-5,9.909912238350935e-5
1755,1.0068627332546359e-4,9.909912238350935e-5
1756,1.001607413804957e-4,9.909912238350935e-5
1757,9.4946555673644e-5,9.909912238350935e-5
1758,8.962466124686997e-5,9.909912238350935e-5
1759,8.579246727500516e-5,9.909912238350935e-5
1760,8.410424500936892e-5,9.909912238350935e-5
1761,8.947585102820339e-5,9.909912238350935e-5
1762,9.412055772619518e-5,9.909912238350935e-5
1763,9.426601893881756e-5,9.909912238350935e-5
1764,9.47426024547013e-5,9.909912238350935e-5
1765,9.487583089899027e-5,9.909912238350935e-5
1766,9.210688510910968e-5,9.909912238350935e-5
1767,8.871665361113846e-5,9.909912238350935e-5
1768,9.420651633685103e-5,9.909912238350935e-5
1769,1.02449945838691e-4,9.909912238350935e-5
1770,1.0287644562595761e-4,9.909912238350935e-5
1771,1.012992570280842e-4,9.909912238350935e-5
1772,9.814536449249415e-5,9.909912238350935e-5
1774,9.58599665606607e-5,9.909912238350935e-5
1906,9.961216216939505e-5,9.909912238350935e-5
1907,9.660922242018597e-5,9.909912238350935e-5
1908,1.0393852071124602e-4,9.909912238350935e-5
1909,1.0228502659911052e-4,9.909912238350935e-5
1910,9.861687108681499e-5,9.909912238350935e-5
1911,8.918720239709428e-5,9.909912238350935e-5
1912,8.784241602338512e-5,9.909912238350935e-5
1913,8.868550241448371e-5,9.909912238350935e-5
1914,9.078156816366236e-5,9.909912238350935e-5
1915,9.818872204058695e-5,9.909912238350935e-5
1916,9.631712865724381e-5,9.909912238350935e-5
1917,9.417516835342813e-5,9.909912238350935e-5
1918,9.365009975056597e-5,9.909912238350935e-5
1919,9.561608835297736e-5,9.909912238350935e-5
1920,9.756703305121238e-5,9.909912238350935e-5
1921,1.0092875478169222e-4,9.909912238350935e-5
1922,1.0714628770489267e-4,9.909912238350935e-5
1923,1.0671767346905059e-4,9.909912238350935e-5
1924,1.0574621914913607e-4,9.909912238350935e-5
1925,1.0295786454824876e-4,9.909912238350935e-5
1927,9.552544049760618e-5,9.909912238350935e-5
2111,9.381940079333192e-5,9.909912238350935e-5
2112,9.173276808426635e-5,9.909912238350935e-5
2113,9.657921203193533e-5,9.909912238350935e-5
2114,9.531613978471763e-5,9.909912238350935e-5
2115,8.756715419562817e-5,9.909912238350935e-5
2116,8.306931902595108e-5,9.909912238350935e-5
2117,8.79770671564204e-5,9.909912238350935e-5
2118,9.260324182182754e-5,9.909912238350935e-5
2119,9.09686040147702e-5,9.909912238350935e-5
2120,9.507095356995959e-5,9.909912238350935e-5
2121,1.028279216641362e-4,9.909912238350935e-5
2122,1.0385974454186575e-4,9.909912238350935e-5
2123,9.896185559148942e-5,9.909912238350935e-5
2124,9.567242588863308e-5,9.909912238350935e-5
2125,9.52293255055871e-5,9.909912238350935e-5
2126,9.725161081536677e-5,9.909912238350935e-5
2127,1.0419180156482281e-4,9.909912238350935e-5
2128,1.0776276459901248e-4,9.909912238350935e-5
2130,1.053301089067972e-4,9.909912238350935e-5
2133,1.0160624983933027e-4,9.909912238350935e-5
2135,9.535038467709145e-5,9.909912238350935e-5
2316,9.135110616212506e-5,9.909912238350935e-5
2317,8.97987737546771e-5,9.909912238350935e-5
2318,9.315828753453484e-5,9.909912238350935e-5
2319,8.806509808637906e-5,9.909912238350935e-5
2320,8.180404192030309e-5,9.909912238350935e-5
2321,8.019998726592775e-5,9.909912238350935e-5
2322,8.511378631859155e-5,9.909912238350935e-5
2323,9.190325189703526e-5,9.909912238350935e-5
2324,9.425755615801396e-5,9.909912238350935e-5
2325,9.467174110971384e-5,9.909912238350935e-5
2326,9.867116627896707e-5,9.909912238350935e-5
2327,9.678430826486485e-5,9.909912238350935e-5
2328,9.399638733508957e-5,9.909912238350935e-5
2329,9.435096150524352e-5,9.909912238350935e-5
2330,9.38401504506233e-5,9.909912238350935e-5
2331,9.87760439371303e-5,9.909912238350935e-5
2333,1.0814987422567031e-4,9.909912238350935e-5
2335,1.1331754057439512e-4,9.909912238350935e-5
2337,1.0724536498422844e-4,9.909912238350935e-5
2521,8.791791538626736e-5,9.909912238350935e-5
2522,9.12183999182645e-5,9.909912238350935e-5
2523,9.075258522900632e-5,9.909912238350935e-5
2524,8.934087842963983e-5,9.909912238350935e-5
2525,8.68651099948702e-5,9.909912238350935e-5
2526,8.557354896022704e-5,9.909912238350935e-5
2527,8.936831915112968e-5,9.909912238350935e-5
2528,8.855653326957648e-5,9.909912238350935e-5
2529,9.036961022216668e-5,9.909912238350935e-5
2530,8.862089585207212e-5,9.909912238350935e-5
2531,8.609174924309378e-5,9.909912238350935e-5
2532,9.279297105880725e-5,9.909912238350935e-5
2533,9.566529329233222e-5,9.909912238350935e-5
2534,9.416844613696014e-5,9.909912238350935e-5
2535,9.467819885603355e-5,9.909912238350935e-5
2537,9.648720895580139e-5,9.909912238350935e-5
2539,1.0018389391322433e-4,9.909912238350935e-5
2541,1.0220774759009116e-4,9.909912238350935e-5
2733,9.406461194595818e-5,9.909912238350935e-5
2734,8.846940213142324e-5,9.909912238350935e-5
2735,8.259283563102397e-5,9.909912238350935e-5
2736,8.593412224964152e-5,9.909912238350935e-5
2737,9.329093427530776e-5,9.909912238350935e-5
2738,9.106902907649821e-5,9.909912238350935e-5
2739,8.87389384908558e-5,9.909912238350935e-5
2740,8.919474436593761e-5,9.909912238350935e-5
2741,9.076262828496847e-5,9.909912238350935e-5
2743,8.837918520737315e-5,9.909912238350935e-5
2745,9.369181345488105e-5,9.909912238350935e-5
2747,9.245317732956075e-5,9.909912238350935e-5
2749,8.884063044198187e-5,9.909912238350935e-5
2751,9.00365673837333e-5,9.909912238350935e-5
2753,9.74037567167701e-5,9.909912238350935e-5
2965,9.629731173878778e-5,9.909912238350935e-5
2966,9.107689348577204e-5,9.909912238350935e-5
2967,8.291307182422996e-5,9.909912238350935e-5
2968,8.736017649945923e-5,9.909912238350935e-5
2969,9.676664125769727e-5,9.909912238350935e-5
2970,9.027837166074753e-5,9.909912238350935e-5
2971,8.452353656473161e-5,9.909912238350935e-5
2972,9.07055051767802e-5,9.909912238350935e-5
2974,8.995068119568172e-5,9.909912238350935e-5
2976,9.241435712242751e-5,9.909912238350935e-5
2980,8.35978030329227e-5,9.909912238350935e-5
3185,8.862407193713259e-5,9.909912238350935e-5
3186,9.374982439666392e-5,9.909912238350935e-5
3187,9.368809705744811e-5,9.909912238350935e-5
3188,9.176162257464661e-5,9.909912238350935e-5
3189,9.065539512226895e-5,9.909912238350935e-5
3190,9.114255216419775e-5,9.909912238350935e-5
3191,8.944831278889154e-5,9.909912238350935e-5
3192,8.768446934949691e-5,9.909912238350935e-5
3193,8.986939202985989e-5,9.909912238350935e-5
3195,8.936648580046259e-5,9.909912238350935e-5
3413,8.962914703623308e-5,9.909912238350935e-5
3414,9.380341855398601e-5,9.909912238350935e-5
3415,9.18917061891457e-5,9.909912238350935e-5
3416,8.876417361673039e-5,9.909912238350935e-5
3417,8.814061061376262e-5,9.909912238350935e-5
3418,9.606769248882074e-5,9.909912238350935e-5
3419,9.727102829228573e-5,9.909912238350935e-5
3421,9.52943243558251e-5,9.909912238350935e-5
3423,9.074860486722599e-5,9.909912238350935e-5
3425,8.719001772907636e-5,9.909912238350935e-5
3639,8.774875244228957e-5,9.909912238350935e-5
3640,9.072434915868281e-5,9.909912238350935e-5
3641,9.210375069186618e-5,9.909912238350935e-5
3642,8.936061455670198e-5,9.909912238350935e-5
3643,8.913393949682207e-5,9.909912238350935e-5
3644,1.0075416908724048e-4,9.909912238350935e-5
3646,9.77038033419365e-5,9.909912238350935e-5
3648,9.266137013616208e-5,9.909912238350935e-5
3868,8.468683098945481e-5,9.909912238350935e-5
3869,9.177819139325715e-5,9.909912238350935e-5
3870,9.495129250287243e-5,9.909912238350935e-5
3872,9.082198081989656e-5,9.909912238350935e-5
3874,8.948803550329417e-5,9.909912238350935e-5
3876,9.420060903486246e-5,9.909912238350935e-5
3878,9.389590031320922e-5,9.909912238350935e-5
4094,8.929583477426216e-5,9.909912238350935e-5
4095,9.491865148155024e-5,9.909912238350935e-5
4097,9.216955717868048e-5,9.909912238350935e-5
4099,9.133681681870006e-5,9.909912238350935e-5
4101,8.83494485737425e-5,9.909912238350935e-5
4321,9.200603976221812e-5,9.909912238350935e-5
4323,8.794793066590094e-5,9.909912238350935e-5
4550,8.482347560413131e-5,9.909912238350935e-5
551,1.020542556794166e-4,1.0611924313135118e-4
554,1.0622323589228975e-4,1.0611924313135118e-4
606,1.0825169449526451e-4,1.0611924313135118e-4
608,1.0520816992090871e-4,1.0611924313135118e-4
610,1.0146698292877876e-4,1.0611924313135118e-4
666,1.0551896484129849e-4,1.0611924313135118e-4
668,1.0799310134431463e-4,1.0611924313135118e-4
669,1.022979511950915e-4,1.0611924313135118e-4
671,9.797654724522247e-5,1.0611924313135118e-4
717,1.0475759360481077e-4,1.0611924313135118e-4
719,1.0090715506329527e-4,1.0611924313135118e-4
720,1.071083678992453e-4,1.0611924313135118e-4
721,1.0676309002675263e-4,1.0611924313135118e-4
723,1.0078445002166325e-4,1.0611924313135118e-4
725,9.788764238864668e-5,1.0611924313135118e-4
773,1.1050315835090792e-4,1.0611924313135118e-4
775,1.1016295168668968e-4,1.0611924313135118e-4
776,1.0571859861152604e-4,1.0611924313135118e-4
777,1.0671930093879471e-4,1.0611924313135118e-4
778,1.0131681169877723e-4,1.0611924313135118e-4
779,9.873855159637664e-5,1.0611924313135118e-4
781,1.0832109066280801e-4,1.0611924313135118e-4
828,1.0465898070958544e-4,1.0611924313135118e-4
830,1.0600223017312995e-4,1.0611924313135118e-4
831,1.0905588005252612e-4,1.0611924313135118e-4
832,1.0687283522661846e-4,1.0611924313135118e-4
833,1.08407829104822e-4,1.0611924313135118e-4
834,9.850562790700015e-5,1.0611924313135118e-4
835,9.627988878819097e-5,1.0611924313135118e-4
837,1.1188931870807633e-4,1.0611924313135118e-4
887,1.076192793652992e-4,1.0611924313135118e-4
889,1.0839750426704392e-4,1.0611924313135118e-4
890,1.0487922772120237e-4,1.0611924313135118e-4
891,1.0983660531961683e-4,1.0611924313135118e-4
892,1.0756167496149216e-4,1.0611924313135118e-4
893,1.0962531737044918e-4,1.0611924313135118e-4
894,1.1202676696584309e-4,1.0611924313135118e-4
896,1.1185204198082624e-4,1.0611924313135118e-4
898,1.1272441967622e-4,1.0611924313135118e-4
970,1.1815907643242e-4,1.0611924313135118e-4
971,1.1598816144084304e-4,1.0611924313135118e-4
972,1.0355735940548542e-4,1.0611924313135118e-4
973,1.0435671052489685e-4,1.0611924313135118e-4
974,1.0388354661410052e-4,1.0611924313135118e-4
975,1.0962863300321299e-4,1.0611924313135118e-4
976,1.0942218669072611e-4,1.0611924313135118e-4
978,1.101445267213777e-4,1.0611924313135118e-4
1059,1.09438109872419e-4,1.0611924313135118e-4
1061,1.1426207532955299e-4,1.0611924313135118e-4
1062,1.0896998153689516e-4,1.0611924313135118e-4
1063,1.0147368100978357e-4,1.0611924313135118e-4
1064,9.967302859266569e-5,1.0611924313135118e-4
1065,1.030272650113376e-4,1.0611924313135118e-4
1066,1.0710574293714866e-4,1.0611924313135118e-4
1067,1.0284527842764563e-4,1.0611924313135118e-4
1069,1.0321835180457024e-4,1.0611924313135118e-4
1149,1.0578044888387306e-4,1.0611924313135118e-4
1151,1.0930609373319812e-4,1.0611924313135118e-4
1152,1.1048501443984688e-4,1.0611924313135118e-4
1153,1.0843131102233933e-4,1.0611924313135118e-4
1154,1.0561796535788296e-4,1.0611924313135118e-4
1155,1.0552977263060843e-4,1.0611924313135118e-4
1156,1.082177124980123e-4,1.0611924313135118e-4
1157,1.1273048516728205e-4,1.0611924313135118e-4
1158,1.0722326394470866e-4,1.0611924313135118e-4
1160,1.0304147417845104e-4,1.0611924313135118e-4
1162,1.0269551782631682e-4,1.0611924313135118e-4
1164,1.006533779498468e-4,1.0611924313135118e-4
1243,1.0201679110415089e-4,1.0611924313135118e-4
1245,1.0465210877380438e-4,1.0611924313135118e-4
1246,1.062516747204371e-4,1.0611924313135118e-4
1247,1.0573092807724971e-4,1.0611924313135118e-4
1248,1.1007208806318322e-4,1.0611924313135118e-4
1249,1.0615386901692572e-4,1.0611924313135118e-4
1250,1.0415694290285331e-4,1.0611924313135118e-4
1251,1.0780897451911159e-4,1.0611924313135118e-4
1252,1.1021643148317454e-4,1.0611924313135118e-4
1253,1.0416860154389069e-4,1.0611924313135118e-4
1254,1.0012429772247956e-4,1.0611924313135118e-4
1255,1.0218856354399933e-4,1.0611924313135118e-4
1257,1.0313614867594108e-4,1.0611924313135118e-4
1338,1.0699143436019033e-4,1.0611924313135118e-4
1340,1.0625990541081448e-4,1.0611924313135118e-4
1341,1.0865279400329303e-4,1.0611924313135118e-4
1342,1.0417056662534308e-4,1.0611924313135118e-4
1343,1.0466266524642825e-4,1.0611924313135118e-4
1344,1.1123310385918886e-4,1.0611924313135118e-4
1345,1.1084195719473705e-4,1.0611924313135118e-4
1346,1.0666464370740626e-4,1.0611924313135118e-4
1347,1.0727572418884426e-4,1.0611924313135118e-4
1348,1.0324296023102723e-4,1.0611924313135118e-4
1350,9.607681965707139e-5,1.0611924313135118e-4
1352,9.933295061183619e-5,1.0611924313135118e-4
1354,1.0357332500579869e-4,1.0611924313135118e-4
1356,1.0250956870535424e-4,1.0611924313135118e-4
1439,1.1139525140024189e-4,1.0611924313135118e-4
1441,1.155613585642399e-4,1.0611924313135118e-4
1442,1.1584843805744852e-4,1.0611924313135118e-4
1443,1.0956033026279013e-4,1.0611924313135118e-4
1444,1.0411651539962066e-4,1.0611924313135118e-4
1445,1.0378379823736753e-4,1.0611924313135118e-4
1446,1.0704900957794385e-4,1.0611924313135118e-4
1447,1.0988787936067697e-4,1.0611924313135118e-4
1448,1.0651260444983006e-4,1.0611924313135118e-4
1449,1.0203984610479662e-4,1.0611924313135118e-4
1450,9.478663003331355e-5,1.0611924313135118e-4
1452,9.188666045322453e-5,1.0611924313135118e-4
1542,1.1384910612687168e-4,1.0611924313135118e-4
1543,1.1628172546313892e-4,1.0611924313135118e-4
1544,1.1505463955857659e-4,1.0611924313135118e-4
1545,1.1062449792182052e-4,1.0611924313135118e-4
1546,1.0424904863933527e-4,1.0611924313135118e-4
1547,9.777664419320158e-5,1.0611924313135118e-4
1548,9.850799571435286e-5,1.0611924313135118e-4
1549,1.0476491948295405e-4,1.0611924313135118e-4
1550,1.0659858838271225e-4,1.0611924313135118e-4
1551,1.0389744957956959e-4,1.0611924313135118e-4
1552,1.0176017803056647e-4,1.0611924313135118e-4
1554,9.333153961045517e-5,1.0611924313135118e-4
1661,1.0790021364047243e-4,1.0611924313135118e-4
1663,1.129772197008146e-4,1.0611924313135118e-4
1664,1.0935521626754196e-4,1.0611924313135118e-4
1665,1.0429962876251415e-4,1.0611924313135118e-4
1666,1.0285978682062038e-4,1.0611924313135118e-4
1667,1.0071603134562693e-4,1.0611924313135118e-4
1668,1.0085200005452434e-4,1.0611924313135118e-4
1669,1.1252859374866375e-4,1.0611924313135118e-4
1670,1.1468597138145692e-4,1.0611924313135118e-4
1671,1.0962198725013086e-4,1.0611924313135118e-4
1672,1.0544947244757291e-4,1.0611924313135118e-4
1674,9.493980102893015e-5,1.0611924313135118e-4
1781,1.0982764301927638e-4,1.0611924313135118e-4
1783,1.0842522008645995e-4,1.0611924313135118e-4
1784,1.059376119157039e-4,1.0611924313135118e-4
1785,1.0504562774072342e-4,1.0611924313135118e-4
1787,1.0345107637606484e-4,1.0611924313135118e-4
1789,1.0587351966905797e-4,1.0611924313135118e-4
1790,1.1821690198381469e-4,1.0611924313135118e-4
1791,1.1808264545059806e-4,1.0611924313135118e-4
1792,1.1167782478395433e-4,1.0611924313135118e-4
1793,1.0175666838339745e-4,1.0611924313135118e-4
1796,9.291132697006931e-5,1.0611924313135118e-4
1935,1.0423731763034317e-4,1.0611924313135118e-4
1937,1.044940494711738e-4,1.0611924313135118e-4
1939,1.0638548172013513e-4,1.0611924313135118e-4
1941,1.0676585026848055e-4,1.0611924313135118e-4
1943,1.1107319863955372e-4,1.0611924313135118e-4
1945,1.1851036597951055e-4,1.0611924313135118e-4
1947,1.1646632319670458e-4,1.0611924313135118e-4
1949,1.103655740113658e-4,1.0611924313135118e-4
1951,1.0320200256462591e-4,1.0611924313135118e-4
1953,8.620106271764386e-5,1.0611924313135118e-4
6904,1.0236338339848018e-4,1.1765856046982443e-4
6906,1.0463465973041738e-4,1.1765856046982443e-4
6909,1.0679683127341741e-4,1.1765856046982443e-4
6912,1.1078976420292068e-4,1.1765856046982443e-4
6914,1.1760664482156891e-4,1.1765856046982443e-4
6916,1.1759406785376098e-4,1.1765856046982443e-4
7157,1.1518233150882332e-4,1.1765856046982443e-4
7159,1.0659019735271376e-4,1.1765856046982443e-4
7161,1.0406921089162224e-4,1.1765856046982443e-4
7163,1.1122207345468087e-4,1.1765856046982443e-4
7164,1.154517754958458e-4,1.1765856046982443e-4
7165,1.1456378680832339e-4,1.1765856046982443e-4
7166,0.00012004093878743947,1.1765856046982443e-4
7168,1.199371800218758e-4,1.1765856046982443e-4
7385,1.1068064867941616e-4,1.1765856046982443e-4
7386,1.072910226074485e-4,1.1765856046982443e-4
7387,1.1123891929161541e-4,1.1765856046982443e-4
7388,1.1487167662504033e-4,1.1765856046982443e-4
7389,1.2018561068430348e-4,1.1765856046982443e-4
7390,1.1997939758449008e-4,1.1765856046982443e-4
7391,1.188545040407602e-4,1.1765856046982443e-4
7393,1.1956900804497486e-4,1.1765856046982443e-4
7395,1.187020804883262e-4,1.1765856046982443e-4
7616,1.2308952695793342e-4,1.1765856046982443e-4
7618,1.1444945215779965e-4,1.1765856046982443e-4
7619,1.1118582551074407e-4,1.1765856046982443e-4
7620,1.1656841861454294e-4,1.1765856046982443e-4
7621,1.148186468293767e-4,1.1765856046982443e-4
7622,1.1540737176242915e-4,1.1765856046982443e-4
7623,1.1671262583656479e-4,1.1765856046982443e-4
7624,1.1761429903345573e-4,1.1765856046982443e-4
7625,1.1838762990922899e-4,1.1765856046982443e-4
7626,1.1980549090812597e-4,1.1765856046982443e-4
7854,1.3585896730631945e-4,1.1765856046982443e-4
7856,1.3670988803219397e-4,1.1765856046982443e-4
7858,1.2560318420997102e-4,1.1765856046982443e-4
7860,1.1759499534132294e-4,1.1765856046982443e-4
7862,1.2177144884782587e-4,1.1765856046982443e-4
7863,1.2116277874662471e-4,1.1765856046982443e-4
7864,1.1266453031050579e-4,1.1765856046982443e-4
7865,1.0785767520173061e-4,1.1765856046982443e-4
7866,1.0879147728171748e-4,1.1765856046982443e-4
7867,1.1817017829787355e-4,1.1765856046982443e-4
7868,1.2051838489699324e-4,1.1765856046982443e-4
7869,1.2027210443932804e-4,1.1765856046982443e-4
7870,1.1710283581768028e-4,1.1765856046982443e-4
7871,1.1625137837664964e-4,1.1765856046982443e-4
8095,1.3075408282445082e-4,1.1765856046982443e-4
8096,1.3014463244637238e-4,1.1765856046982443e-4
8097,1.1957442703885122e-4,1.1765856046982443e-4
8098,1.1343874068896465e-4,1.1765856046982443e-4
8099,1.1920836923200745e-4,1.1765856046982443e-4
8100,1.2351562677697663e-4,1.1765856046982443e-4
8101,1.1732255869316369e-4,1.1765856046982443e-4
8102,1.1057930494876427e-4,1.1765856046982443e-4
8103,1.058627637094902e-4,1.1765856046982443e-4
8104,1.1333974721654899e-4,1.1765856046982443e-4
8105,1.2173998949237474e-4,1.1765856046982443e-4
8107,1.23215037203229e-4,1.1765856046982443e-4
8109,1.1855239696654865e-4,1.1765856046982443e-4
8111,1.1502686334544374e-4,1.1765856046982443e-4
8340,1.2500118054688389e-4,1.1765856046982443e-4
8341,1.295624594555568e-4,1.1765856046982443e-4
8342,1.248991921978727e-4,1.1765856046982443e-4
8343,1.226229272021188e-4,1.1765856046982443e-4
8344,1.1925038757289987e-4,1.1765856046982443e-4
8346,1.2237358840802513e-4,1.1765856046982443e-4
8348,1.2285563276176516e-4,1.1765856046982443e-4
8349,1.1607626614296661e-4,1.1765856046982443e-4
8350,1.1182197723988703e-4,1.1765856046982443e-4
8352,1.1663365718825564e-4,1.1765856046982443e-4
8602,1.1600899045507536e-4,1.1765856046982443e-4
8604,1.1947450015276626e-4,1.1765856046982443e-4
8607,1.2168748992163943e-4,1.1765856046982443e-4
8610,1.1845120120110681e-4,1.1765856046982443e-4
8613,1.2044374544538395e-4,1.1765856046982443e-4
8615,1.241248393055424e-4,1.1765856046982443e-4
8617,1.2544755137957006e-4,1.1765856046982443e-4
8619,1.2104287592443388e-4,1.1765856046982443e-4
8621,1.1604700622581343e-4,1.1765856046982443e-4
4757,1.3680645913243772e-4,1.3829665091218002e-4
4759,1.257396174547771e-4,1.3829665091218002e-4
4980,1.3937733619346965e-4,1.3829665091218002e-4
4982,1.4092633633883158e-4,1.3829665091218002e-4
4984,1.4109623355166093e-4,1.3829665091218002e-4
4986,1.2939728561423534e-4,1.3829665091218002e-4
4988,1.1467903997645957e-4,1.3829665091218002e-4
5201,1.2991540489680966e-4,1.3829665091218002e-4
5205,1.3733120066980852e-4,1.3829665091218002e-4
5207,1.4106576531244946e-4,1.3829665091218002e-4
5208,1.4363598342752477e-4,1.3829665091218002e-4
5209,1.3929588584931217e-4,1.3829665091218002e-4
5210,1.2940631978725604e-4,1.3829665091218002e-4
5433,1.4263660525980218e-4,1.3829665091218002e-4
5435,1.4456132023117009e-4,1.3829665091218002e-4
5436,1.4642106411522825e-4,1.3829665091218002e-4
5437,1.4641247756245305e-4,1.3829665091218002e-4
5438,1.3952219489232e-4,1.3829665091218002e-4
5439,1.3538273151583968e-4,1.3829665091218002e-4
5681,1.453887258924144e-4,1.3829665091218002e-4
5683,1.5182191775663464e-4,1.3829665091218002e-4
5685,1.5055574683871164e-4,1.3829665091218002e-4
5686,1.4502703014871463e-4,1.3829665091218002e-4
5687,1.432786109432561e-4,1.3829665091218002e-4
5688,1.3994184493012693e-4,1.3829665091218002e-4
5690,1.373692380735564e-4,1.3829665091218002e-4
5935,1.4257579880078665e-4,1.3829665091218002e-4
5937,1.5386213445047655e-4,1.3829665091218002e-4
5938,1.539069259339346e-4,1.3829665091218002e-4
5939,1.4489610757404786e-4,1.3829665091218002e-4
5940,1.3704782994147026e-4,1.3829665091218002e-4
5941,1.3487869380726666e-4,1.3829665091218002e-4
6165,1.4033934762258318e-4,1.3829665091218002e-4
6167,1.412256798729056e-4,1.3829665091218002e-4
6169,1.5336854403069297e-4,1.3829665091218002e-4
6170,1.5560563253740257e-4,1.3829665091218002e-4
6171,1.4999089338431625e-4,1.3829665091218002e-4
6172,1.3943520994497824e-4,1.3829665091218002e-4
6173,1.3758553647818215e-4,1.3829665091218002e-4
6400,1.31563669905445e-4,1.3829665091218002e-4
6402,1.374263733514002e-4,1.3829665091218002e-4
6403,1.4180166589216375e-4,1.3829665091218002e-4
6404,1.3819437485526018e-4,1.3829665091218002e-4
6405,1.4009955540188909e-4,1.3829665091218002e-4
6406,1.40073594988258e-4,1.3829665091218002e-4
6407,1.403633547267587e-4,1.3829665091218002e-4
6643,1.3274924425619376e-4,1.3829665091218002e-4
6645,1.3430827404277396e-4,1.3829665091218002e-4
6646,1.313860275332234e-4,1.3829665091218002e-4
6647,1.2524558060305048e-4,1.3829665091218002e-4
6648,1.2341314890423758e-4,1.3829665091218002e-4
6649,1.323903572780999e-4,1.3829665091218002e-4
6650,1.4149448366751295e-4,1.3829665091218002e-4
6884,1.352759353545409e-4,1.3829665091218002e-4
6887,1.3621609146129257e-4,1.3829665091218002e-4
6889,1.340403825670014e-4,1.3829665091218002e-4
6891,1.294495207185018e-4,1.3829665091218002e-4
6893,1.2361990449034086e-4,1.3829665091218002e-4
6895,1.2956964799315778e-4,1.3829665091218002e-4
6897,1.341515004931983e-4,1.3829665091218002e-4
7150,1.2883269459439408e-4,1.3829665091218002e-4
7152,1.3101626273216287e-4,1.3829665091218002e-4
4533,1.036661600077702e-4,1.1217629765367225e-4
4535,1.0600538007555878e-4,1.1217629765367225e-4
4537,1.1707682678509578e-4,1.1217629765367225e-4
4539,1.131439920798945e-4,1.1217629765367225e-4
4542,1.0563742946152631e-4,1.1217629765367225e-4
4760,1.257396174547771e-4,1.1217629765367225e-4
4762,1.1237697809982577e-4,1.1217629765367225e-4
4764,1.1217408623571075e-4,1.1217629765367225e-4
4766,1.1261699483517388e-4,1.1217629765367225e-4
4768,1.1705056213856077e-4,1.1217629765367225e-4
4771,1.1371314134254903e-4,1.1217629765367225e-4
4774,1.1072001416017497e-4,1.1217629765367225e-4
4776,1.094935999774826e-4,1.1217629765367225e-4
4777,1.1576465607430828e-4,1.1217629765367225e-4
4778,1.1111267063516726e-4,1.1217629765367225e-4
4779,1.0462383248081314e-4,1.1217629765367225e-4
4987,1.2939728561423534e-4,1.1217629765367225e-4
4989,1.1467903997645957e-4,1.1217629765367225e-4
4990,1.1403826915797024e-4,1.1217629765367225e-4
4991,1.1727079133734473e-4,1.1217629765367225e-4
4992,1.2050704510376276e-4,1.1217629765367225e-4
4993,1.1377788281155528e-4,1.1217629765367225e-4
4994,1.081289530734112e-4,1.1217629765367225e-4
4995,1.0752957941372768e-4,1.1217629765367225e-4
4996,1.09024247850907e-4,1.1217629765367225e-4
4997,1.0633060810396216e-4,1.1217629765367225e-4
4998,1.0418706807573962e-4,1.1217629765367225e-4
5211,1.2940631978725604e-4,1.1217629765367225e-4
5213,1.2536631299295004e-4,1.1217629765367225e-4
5215,1.236496958512714e-4,1.1217629765367225e-4
5217,1.1981304219446865e-4,1.1217629765367225e-4
5218,1.113062701438935e-4,1.1217629765367225e-4
5219,1.0009315259993997e-4,1.1217629765367225e-4
5220,1.0198094575622069e-4,1.1217629765367225e-4
5221,1.020977498804045e-4,1.1217629765367225e-4
5222,1.0149844520444327e-4,1.1217629765367225e-4
5223,1.0246711231824595e-4,1.1217629765367225e-4
5442,1.3160786914558298e-4,1.1217629765367225e-4
5444,1.1864325220470242e-4,1.1217629765367225e-4
5446,1.0820250041398003e-4,1.1217629765367225e-4
5447,1.040733020316984e-4,1.1217629765367225e-4
5449,1.0546617975645734e-4,1.1217629765367225e-4
5451,1.0628832336373176e-4,1.1217629765367225e-4
5453,1.0796147868631923e-4,1.1217629765367225e-4
5455,1.0852634962909614e-4,1.1217629765367225e-4
5694,1.2423764910054013e-4,1.1217629765367225e-4
5696,1.0984324040153818e-4,1.1217629765367225e-4
5699,1.0614638355006326e-4,1.1217629765367225e-4
4543,1.0563742946152631e-4,1.0852114032282306e-4
4546,1.0974693085579178e-4,1.0852114032282306e-4
4780,1.0462383248081314e-4,1.0852114032282306e-4
4781,1.0693023181355547e-4,1.0852114032282306e-4
4783,1.0760872148004056e-4,1.0852114032282306e-4
4999,1.0418706807573962e-4,1.0852114032282306e-4
