id,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
13,1215552.4596974053,1215552.3890092373,1215552.282972401,1215549.5084694235,1215549.3528046373,1215551.737268082,1215552.5329393535,1215547.6873684896,1215552.3438211982,1215548.8342289152
14,1212622.512345129,1212622.441712285,1212622.3355392297,1212619.561359315,1212619.4062369992,1212621.7902043706,1212622.5857724564,1212617.7403034656,1212622.396876459,1212618.887877339
15,1209692.908392875,1209692.837815643,1209692.731505739,1209689.9576512394,1209689.803074066,1209692.1865422842,1209692.9820064588,1209688.1366412102,1209692.793333749,1209689.2849316613
16,1206763.650341612,1206763.5798202828,1206763.4733728957,1206760.6998461862,1206760.5458168462,1206762.9287828046,1206763.7241423354,1206758.8788827218,1206763.5356940515,1206760.0278929006
17,1206763.650341612,1206763.5798202828,1206763.4733728957,1206760.6998461862,1206760.5458168462,1206762.9287828046,1206763.7241423354,1206758.8788827218,1206763.5356940515,1206760.0278929006
18,1203834.7407163545,1203834.6702512202,1203834.5636657123,1203831.7904691906,1203831.6369903944,1203834.0194509593,1203834.8147051067,1203829.969553044,1203834.6264823955,1203831.1192861209
19,1200906.1820664478,1200906.1116578032,1200906.0049335319,1200903.232069619,1200903.0791440967,1200905.4610961068,1200906.2562441244,1200901.4112015537,1200906.068248141,1200902.561660718
20,1197977.976965859,1197977.906614001,1197977.7997503192,1197975.02722146,1197974.8748519614,1197977.2562922272,1197978.0513333618,1197973.206402248,1197977.86356527,1197974.35759071
21,1195050.1280134707,1195050.0577186982,1195049.9507149549,1195047.1785236169,1195047.0267129124,1195049.4076382166,1195050.2025717073,1195045.3577540407,1195050.01503268,1195046.509675031
22,1192122.6378333785,1192122.5675959934,1192122.4604515326,1192119.6886002081,1192119.5373510881,1192121.917758185,1192122.7125832636,1192117.8678810596,1192122.5252744823,1192119.0205378297
23,1189195.509075195,1189195.4388955014,1189195.3316096629,1189192.5601008683,1189192.4094161435,1189194.789301758,1189195.5840176495,1189190.7394329489,1189195.3969403047,1189191.8928287707
24,1186268.7444143558,1186268.6742926596,1186268.5668647788,1186265.795701055,1186265.6455835567,1186268.0249443853,1186268.8195503068,1186263.975085176,1186268.632705598,1186265.129223343
25,1183342.3465524304,1183342.27648904,1183342.1689184476,1183339.3981023608,1183339.248554941,1183341.6273876503,1183342.4218828117,1183337.577539344,1183342.2352719472,1183338.7324231698
26,1180416.3182174382,1180416.2482126649,1180416.140498687,1180413.3700328276,1180413.22105836,1180415.5993595868,1180416.3937431902,1180411.5495235056,1180416.207367388,1180412.7051563256
27,1177490.6621641687,1177490.592218326,1177490.484360284,1177487.7142472686,1177487.5658486474,1177489.9436149986,1177490.7378862386,1177485.8937924835,1177490.5517467258,1177487.0501776545
28,1174565.3811745062,1174565.3112879097,1174565.2032851207,1174562.4335275914,1174562.2857077327,1174564.6629357846,1174565.4570938474,1174560.6131281962,1174565.2711918608,1174561.7702690968
29,1222057.544779137,1222057.4742310871,1222057.367849405,1222054.5941659305,1222054.4398747433,1222056.823080847,1222057.6184904205,1222052.7731801453,1222057.4299348653,1222053.921846362
30,1219128.4665372279,1219128.3960445938,1219128.2895266665,1219125.5161684777,1219125.3624202774,1219127.7451282341,1219128.5404339766,1219123.6952291115,1219128.3521008806,1219124.8446084897
31,1216199.7340450345,1216199.6636081033,1216199.5569533054,1216196.783922757,1216196.6307202026,1216199.0129269357,1216199.8081281208,1216194.963030551,1216199.6200186089,1216196.113126199
32,1213271.349806387,1213271.279425448,1213271.1726331487,1213268.399932619,1213268.2472783884,1213270.6289807945,1213271.4240766896,1213266.5790883235,1213271.2361918949,1213267.729903369
33,1210343.3163490484,1210343.2460243928,1210343.1390939578,1210340.366725847,1210340.2146226375,1210342.5958175862,1210343.3908074512,1210338.5459302217,1210343.2031485154,1210339.6974678119
34,1207415.6362249963,1207415.5659569178,1207415.4588877086,1207412.6868544398,1207412.5353049687,1207414.9159893019,1207415.7108723898,1207410.8661082538,1207415.5234404635,1207412.018371556
35,1207415.6362249963,1207415.5659569178,1207415.4588877086,1207412.6868544398,1207412.5353049687,1207414.9159893019,1207415.7108723898,1207410.8661082538,1207415.5234404635,1207412.018371556
36,1204488.3120107113,1204488.2417995054,1204488.134590879,1204485.3628948994,1204485.2119019032,1204487.592072435,1204488.3868479922,1204483.5421989306,1204488.1996442343,1204484.6951911321
37,1201561.346307467,1201561.276153432,1201561.1688047412,1201558.3974485206,1201558.2470147556,1201560.6266682728,1201561.421335538,1201556.5768035576,1201561.234361116,1201557.7305278655
38,1198634.7417416251,1198634.6716450613,1198634.5641556545,1198631.7931416875,1198631.64326993,1198634.0224031906,1198634.8169613956,1198629.9725485274,1198634.6302174856,1198631.1270081694
39,1195708.5009649352,1195708.430926145,1195708.3232953663,1195705.5526261711,1195705.4033192175,1195707.7819289514,1195708.5763773203,1195703.7320856215,1195708.3898651078,1195704.8872838458
40,1192782.626654837,1192782.5566741258,1192782.448901314,1192779.6785794338,1192779.529840101,1192781.9079230085,1192782.702260759,1192777.858092312,1192782.5159814376,1192779.0140323874
41,1189857.1215147693,1189857.051592444,1189856.9436769346,1189854.1737049366,1189854.0255360624,1189856.403088815,1189857.197315156,1189852.3532720702,1189857.0112699291,1189853.5099572865
42,1186931.988274481,1186931.9184108514,1186931.8103519748,1186929.0407324515,1186928.893136894,1186931.2701561337,1186932.0642702675,1186927.2203546783,1186931.8784603474,1186928.377788346
43,1184007.229690348,1184007.1598857264,1184007.0516828082,1184004.2824183777,1184004.1353990166,1184006.5118813547,1184007.3058824758,1184002.4620965463,1184007.1203090835,1184003.6202819964
44,1181082.8485456947,1181082.7788003953,1181082.670452757,1181079.901546063,1181079.7551057984,1181082.131047817,1181082.9249351115,1181078.0812810317,1181082.7395994782,1181079.240221618
45,1178158.8476511189,1178158.777965459,1178158.6694724169,1178155.9009261285,1178155.7550678826,1178158.1304661327,1178158.9242387796,1178154.0807187671,1178158.7391421448,1178155.2404178637
46,1175235.2298448223,1175235.1602191215,1175235.0515799874,1175232.2833968005,1175232.1381235167,1175234.5129745181,1175235.3066316883,1175230.4632479893,1175235.1217753019,1175231.6237089923
47,1172311.9979929458,1172311.9284275256,1172311.819641607,1172309.0518242437,1172308.9071388873,1172311.281439129,1172312.0749799851,1172307.231734874,1172311.890365106,1172308.3929612013
48,1228564.814418357,1228564.7440090668,1228564.6372863806,1228561.8644186615,1228561.711486799,1228564.093444641,1228564.8885938742,1228560.043550043,1228564.7005952958,1228561.1940008826
49,1225636.6012797644,1225636.530925977,1225636.4240670297,1225633.6515267754,1225633.4991383732,1225635.8805960491,1225636.6756408191,1225631.8307058949,1225636.487864982,1225632.981869562
50,1222708.736194525,1222708.6658965265,1222708.5589006955,1222705.786690264,1222705.6348479681,1222708.0158024044,1222708.8107419845,1222703.9659178683,1222708.6231900095,1222705.1177974492
51,1219781.2216689568,1219781.1514270352,1219781.0442936944,1219778.2724154654,1219778.1211219411,1219780.5015700376,1219781.296403695,1219776.4516923104,1219781.10907671,1219777.604290911
52,1216854.060233195,1216853.9900476406,1216853.8827761598,1216851.111232536,1216850.9604904673,1216853.3404290974,1216854.135156091,1216849.2905593868,1216853.9480552333,1216850.4438801322
53,1213927.254441473,1213927.184312578,1213927.076902322,1213924.3056957289,1213924.1555078195,1213926.534933829,1213927.329553412,1213922.4850733606,1213927.1426798268,1213923.6391193946
54,1211000.8068724035,1211000.7368004627,1211000.6292507928,1210997.858383679,1210997.708752652,1211000.0876628591,1211000.8821742774,1210996.0378128756,1211000.6955291184,1210997.1925873628
55,1208074.7201292694,1208074.6501145796,1208074.542424852,1208071.7718996904,1208071.6228282878,1208074.0012194836,1208074.7956219758,1208069.951381245,1208074.6092064052,1208071.1068873696
56,1208074.7201292694,1208074.6501145796,1208074.542424852,1208071.7718996904,1208071.6228282878,1208074.0012194836,1208074.7956219758,1208069.951381245,1208074.6092064052,1208071.1068873696
57,1205148.9968403128,1205148.9268831732,1205148.8190527407,1205146.0488720266,1205145.900363011,1205148.278231958,1205149.0725247555,1205144.2284067427,1205148.8863399446,1205145.3846477089
58,1202223.639659033,1202223.5697597447,1202223.4617879556,1202220.6919542092,1202220.5440103628,1202222.9213537949,1202223.715536122,1202218.8715428999,1202223.5295832504,1202220.0285219317
59,1199298.651264485,1199298.5814233518,1199298.4733095495,1199295.703825315,1199295.5564494403,1199297.933264063,1199298.7273351366,1199293.8834688033,1199298.541615393,1199295.0411891455
60,1196374.0343615839,1196373.964578912,1196373.8563224357,1196371.087190282,1196370.940385202,1196373.3166676916,1196374.1106267213,1196369.2668894012,1196373.925141303,1196370.4253543192
61,1193449.791681415,1193449.7219575124,1193449.6135576968,1193446.8447802179,1193446.6985487759,1193449.0742957792,1193449.8681419669,1193445.0245358113,1193449.6828920809,1193446.1837485905
62,1190525.925981544,1190525.856316722,1190525.7477728971,1190522.9793527117,1190522.833697772,1190525.2089059066,1190526.0026384464,1190521.1591656334,1190525.8176253082,1190522.3191295804
63,1187602.4400463365,1187602.370440908,1187602.2617524,1187599.4936921527,1187599.3486166,1187601.7232824531,1187602.516900532,1187597.6735632666,1187602.3321253662,1187598.834281709
64,1184679.3366872794,1184679.26714156,1184679.1583076897,1184676.3906100506,1184676.2461167916,1184678.62023692,1184679.4137397166,1184674.5705402321,1184679.2292037574,1184675.7320165187
65,1181756.6187433065,1181756.5492576142,1181756.4402776978,1181753.6729453637,1181753.5290373254,1181755.9026082554,1181756.6959949406,1181751.852935498,1181756.5116994316,1181753.015172999
66,1178834.2890811297,1178834.2196557852,1178834.1105291345,1178831.343564828,1178831.20024496,1178833.5732631865,1178834.3665329232,1178829.5236158124,1178834.182479117,1178830.686617919
67,1175912.350595576,1175912.281230902,1175912.1719568244,1175909.4053632948,1175909.2626345677,1175911.6350965546,1175912.4282484977,1175907.585476037,1175912.2444376573,1175908.7492461626
68,1172990.806209926,1172990.7369062484,1172990.627484046,1172987.86126407,1172987.719129477,1172990.091031656,1172990.8840649521,1172986.0414394892,1172990.7004983495,1172987.2059810688
69,1170069.6588762621,1170069.5896339088,1170069.480062879,1170066.7142192607,1170066.5726818165,1170068.9440205875,1170069.7369343755,1170064.8944582874,1170069.553613292,1170066.0597747779
70,1243858.3674167297,1243858.29697979,1243858.190325013,1243855.4172944126,1243855.2640917562,1243857.6462985838,1243858.4414997867,1243853.5964021985,1243858.253390236,1243854.7464977067
71,1240929.9792342887,1240929.908852093,1240929.8020628789,1240927.0293549325,1240926.876688378,1240929.2584021268,1240930.053500389,1240925.2085095553,1240929.8656105462,1240926.3593084298
72,1238001.9339775736,1238001.8636504002,1238001.756726143,1237998.9843431446,1237998.83221527,1238001.2134329483,1238002.0084275624,1237997.1635453303,1238001.820758519,1237998.3150505798
73,1235074.234085552,1235074.1638136813,1235074.0567537704,1235071.2846980363,1235071.1331114385,1235073.513830028,1235074.3087202802,1235069.4639485194,1235074.1212731358,1235070.6161631707
74,1232146.882020083,1232146.811803798,1232146.7046076194,1232143.9328814866,1232143.7818387807,1232146.162055238,1232146.956840408,1232142.1121810111,1232146.7696162695,1232143.2651081102
75,1229219.8802661842,1229219.8101057694,1229219.7027727044,1229216.9313785331,1229216.7808823523,1229219.1605936072,1229219.9552729684,1229215.110727851,1229219.7682729515,1229216.2643704624
76,1226293.2313322993,1226293.1612280416,1226293.0537574678,1226290.28269764,1226290.132750636,1226292.5119535928,1226293.306526411,1226288.462097513,1226293.1197516394,1226289.6164587198
77,1223366.937750572,1223366.8677027607,1223366.7600940512,1223363.989370971,1223363.8399758155,1223366.218667351,1223367.0131328858,1223362.16882217,1223366.8265844912,1223363.3239050754
78,1220441.0020771232,1220440.9320860489,1220440.824338573,1220438.053954668,1220437.9051140507,1220440.2832910148,1220441.0776485188,1220436.2334579728,1220440.8913276417,1220437.3892656986
79,1217515.42689233,1217515.3569582866,1217515.2490714095,1217512.47902913,1217512.33074576,1217514.7084049755,1217515.5026536945,1217510.6585853298,1217515.316561483,1217511.8151210174
80,1214590.2148011124,1214590.1449243955,1214590.0368974777,1214587.2671992974,1214587.1194759035,1214589.4966141658,1214590.290753338,1214585.4468091915,1214590.1048909498,1214586.6040760018
81,1211665.3684332205,1211665.298614128,1211665.1904465258,1211662.4210949424,1211662.2739342728,1211664.650548349,1211665.444577206,1211660.6007593395,1211665.2589458067,1211661.758760453
82,1208740.8904435278,1208740.8206823596,1208740.7123734255,1208737.9433709597,1208737.7967757825,1208740.1728624115,1208740.9667801776,1208736.1230906784,1208740.7813809412,1208737.281829296
83,1208740.8904435278,1208740.8206823596,1208740.7123734255,1208737.9433709597,1208737.7967757825,1208740.1728624115,1208740.9667801776,1208736.1230906784,1208740.7813809412,1208737.281829296
84,1205816.7835123264,1205816.713809385,1205816.6053584665,1205813.8367076642,1205813.6906807672,1205816.0662366597,1205816.8600425515,1205812.0164835327,1205816.6748766615,1205813.1759628747
85,1205816.7835123264,1205816.713809385,1205816.6053584665,1205813.8367076642,1205813.6906807672,1205816.0662366597,1205816.8600425515,1205812.0164835327,1205816.6748766615,1205813.1759628747
86,1202893.0503456292,1202892.9807012193,1202892.8721076604,1202890.103811091,1202889.9583552822,1202892.33337712,1202893.127070347,1202888.2836439481,1202892.9421389955,1202889.4438672552
87,1199969.6936754745,1199969.6240899032,1199969.5153530426,1199966.7474133011,1199966.6025314091,1199968.9770158445,1199969.770595609,1199964.9273039955,1199969.5858999963,1199966.0882745287
88,1197046.7162602353,1197046.646733812,1197046.5378529842,1197043.7702726903,1197043.6259675636,1197045.99991122,1197046.793376716,1197041.950222081,1197046.6089180524,1197043.1119431222
89,1194124.1208849323,1194124.051417969,1194123.9423925038,1194121.1751743027,1194121.031448811,1194123.4048482815,1194124.198198696,1194119.3551832596,1194124.0139782,1194120.5176581107
90,1191201.9103615526,1191201.840954363,1191201.7317835866,1191198.9649301486,1191198.821787183,1191201.1946390301,1191201.9878735421,1191197.1449995518,1191201.8038924423,1191198.3082315363
91,1188280.0875293722,1188280.0181822733,1188279.9088655063,1188277.1423795281,1188276.9998219996,1188279.3721227567,1188280.1652405371,1188275.3225102688,1188279.9815000708,1188276.4865027308
92,1185358.6552552828,1185358.5859685936,1185358.4765051524,1185355.710389357,1185355.5684201987,1185357.940166367,1185358.7331665796,1185353.8905823373,1185358.5496679933,1185355.0553386416
93,1182437.6164341238,1182437.547208166,1182437.4375973623,1182434.6718544993,1182434.5304766656,1182436.9016647157,1182437.6945465154,1182432.8521106318,1182437.5112910655,1182434.0176341657
94,1179516.9739890192,1179516.9048241165,1179516.7950652572,1179514.029698103,1179513.88891457,1179516.259540941,1179517.0523034749,1179512.2100183123,1179516.869292427,1179513.3763124836
95,1176596.7308717174,1176596.6617681966,1176596.551860584,1176593.7868719422,1176593.646685708,1176596.0167468071,1176596.8093892138,1176591.9672571642,1176596.6266238436,1176593.1343254023
96,1173676.890062939,1173676.8210211294,1173676.710964061,1173673.946356763,1173673.8067708474,1173676.1762630495,1173676.9687844599,1173672.1268079444,1173676.7862660524,1173673.2946537016
97,1170757.4545727277,1170757.3855929605,1170757.275385729,1170754.5111626338,1170754.3721800798,1170756.7410997269,1170757.5334992632,1170752.6916807338,1170757.351229113,1170753.8603074835
98,1170757.4545727277,1170757.3855929605,1170757.275385729,1170754.5111626338,1170754.3721800798,1170756.7410997269,1170757.5334992632,1170752.6916807338,1170757.351229113,1170753.8603074835
99,1167838.427440805,1167838.358523415,1167838.2481653083,1167835.4843293028,1167835.3459531753,1167837.7142965766,1167838.5065733525,1167833.6649152923,1167838.3245527647,1167834.8343265303
100,1250367.3454900414,1250367.2751889597,1250367.1682006912,1250364.3959720132,1250364.2440995234,1250366.6250818009,1250367.4200272008,1250362.575196924,1250367.2324628506,1250363.7270369267
101,1247439.807701202,1247439.7374549457,1247439.6303322322,1247436.8584282964,1247436.7070923368,1247439.087579611,1247439.882421465,1247435.037701316,1247439.6950770842,1247436.1902443245
102,1244512.6150455095,1244512.5448543553,1244512.437596594,1244509.666019697,1244509.5152228337,1244511.895212116,1244512.6899497162,1244507.8453415565,1244512.5028263913,1244508.9985905583
103,1241585.7699640458,1241585.6998282736,1241585.5924348575,1241582.8211873171,1241582.6709321344,1241585.0504204102,1241585.8450530428,1241581.0005587568,1241585.6581518685,1241582.154516758
104,1238659.274920675,1238659.2048405663,1238659.0973108849,1238656.3263950406,1238656.1766841405,1238658.55566837,1238659.3501953143,1238654.5058168091,1238659.1635173932,1238655.660486834
105,1235733.132402305,1235733.0623781432,1235732.9547115816,1235730.1841297953,1235730.034965798,1235732.4134429155,1235733.2078634442,1235728.3636026501,1235733.0214098871,1235729.5189877413
106,1232807.3449191533,1232807.2749512244,1232807.1671471642,1232804.396901819,1232804.248287364,1232806.626254277,1232807.4205676564,1232802.5764265272,1232807.2343395818,1232803.7325297464
107,1229881.915005019,1229881.8450936105,1229881.7371514286,1229878.9672449308,1229878.8191826756,1229881.1966362656,1229881.990841755,1229877.1468222684,1229881.8048402898,1229878.3036466958
108,1226956.845217554,1226956.775362956,1226956.6672820258,1226953.897716804,1226953.750209425,1226956.1271465465,1226956.9212433982,1226952.0773475561,1226956.7354696777,1226953.2348962915
109,1224032.1381385427,1224032.068341048,1224031.960120738,1224029.1908992438,1224029.0439494369,1224031.420366917,1224032.2143543765,1224027.3705842053,1224032.028809544,1224028.5288603671
110,1221107.7963741827,1221107.7266340852,1221107.6182737604,1221104.8493984689,1221104.7030089486,1221107.0789035875,1221107.8727808932,1221103.0291384438,1221107.6874661008,1221104.1881451698
111,1218183.8225553697,1218183.7528729662,1218183.644371987,1218180.8758453967,1218180.730018897,1218183.105387467,1218183.8991538503,1218179.055641199,1218183.7140702582,1218180.2153816463
112,1215260.219337987,1215260.1497135763,1215260.0410712992,1215257.272895932,1215257.1276352066,1215259.502474452,1215260.2961291373,1215255.4527483855,1215260.1112779141,1215256.613225731
113,1212336.9894031992,1212336.919837082,1212336.811052859,1212334.0432312612,1212333.8985390833,1212336.2728457202,1212337.0663879244,1212332.2231411997,1212336.881770248,1212333.38435864
114,1209414.135457748,1209414.0659502286,1209413.957023407,1209411.1895581493,1209411.0454373122,1209413.4192080277,1209414.2126369602,1209409.369526416,1209414.028254017,1209410.531487168
115,1206491.6602342564,1206491.5907856398,1206491.4817155635,1206488.7146092406,1206488.5710625579,1206490.9442940103,1206491.7376088733,1206486.89463669,1206491.5534618585,1206488.0573439898
116,1206491.6602342564,1206491.5907856398,1206491.4817155635,1206488.7146092406,1206488.5710625579,1206490.9442940103,1206491.7376088733,1206486.89463669,1206491.5534618585,1206488.0573439898
117,1203569.5664915312,1203569.4971021258,1203569.3878881333,1203566.6211433655,1203566.4781736706,1203568.850862489,1203569.6440624772,1203564.8012308616,1203569.4601525948,1203565.964687966
118,1203569.5664915312,1203569.4971021258,1203569.3878881333,1203566.6211433655,1203566.4781736706,1203568.850862489,1203569.6440624772,1203564.8012308616,1203569.4601525948,1203565.964687966
119,1200647.8570148752,1200647.7876849913,1200647.6783264172,1200644.91194585,1200644.7695559969,1200647.141698781,1200647.9347830813,1200643.0920942673,1200647.7511115442,1200644.2563044536
120,1197726.5346164007,1197726.465346351,1197726.3558425254,1197723.5898288293,1197723.4480216927,1197725.8196150123,1197726.612582804,1197721.7700390536,1197726.4291508344,1197722.935005619
121,1194805.6021353484,1194805.5329254481,1194805.4232756963,1194802.657631568,1194802.5164100437,1194804.8874504375,1194805.6803008923,1194800.837904495,1194805.4971097214,1194802.0036307583
122,1191885.06243841,1191884.9932889766,1191884.8834926197,1191882.1182207817,1191881.9775877863,1191884.3480717635,1191885.1408040451,1191880.2985573187,1191884.9578549133,1191881.4650466188
123,1188964.9184200568,1188964.8493314106,1188964.739387765,1188961.9744909664,1188961.834449438,1188964.2043734759,1188964.9969867398,1188960.1548920313,1188964.8142808974,1188961.3221477284
124,1186045.173002872,1186045.1039753351,1186044.9938837127,1186042.2293647295,1186042.0899176272,1186044.4592781726,1186045.2517715665,1186040.4098312517,1186045.0693102723,1186041.577856727
125,1183125.8291378869,1183125.7601717848,1183125.6499314923,1183122.8857931274,1183122.7469434321,1183125.1157369,1183125.9081095632,1183121.0663260473,1183125.7258940863,1183122.2351247035
126,1180206.8898049241,1180206.8209005843,1180206.710510924,1180203.9467560076,1180203.8085067226,1180206.1767294952,1180206.9689805591,1180202.1273562778,1180206.787012178,1180203.296931539
127,1177288.3580129435,1177288.2891706957,1177288.1786309653,1177285.4152623557,1177285.2776165055,1177287.6452649338,1177288.437393521,1177283.5959309395,1177288.255673524,1177284.7662862516
128,1174370.2368003936,1174370.1680205709,1174370.0573300633,1174367.2943506462,1174367.1573112782,1174369.5243816797,1174370.3163869046,1174365.475088519,1174370.1349165896,1174366.6462273502
129,1171452.5292355693,1171452.4605185068,1171452.3496765099,1171449.5870892,1171449.450659384,1171451.8171480433,1171452.6090290116,1171447.7678973498,1171452.4278096864,1171448.9398231893
130,1171452.5292355693,1171452.4605185068,1171452.3496765099,1171449.5870892,1171449.450659384,1171451.8171480433,1171452.6090290116,1171447.7678973498,1171452.4278096864,1171448.9398231893
131,1168535.2384169733,1168535.1697630088,1168535.0587688056,1168532.2965765463,1168532.1607593745,1168534.5266625427,1168535.3184183517,1168530.4774559727,1168535.1374513344,1168531.6501723325
132,1253951.7272657717,1253951.65715416,1253951.5497015887,1253948.7785979367,1253948.628579007,1253951.0078485732,1253951.802435356,1253946.9579911598,1253951.6156310851,1253948.1122582683
133,1251025.3832287388,1251025.313172305,1251025.20558469,1251022.4348101264,1251022.2853306702,1251024.6641003736,1251025.4585823095,1251020.6142534516,1251025.2719993345,1251021.7692261292
134,1248099.3889319922,1248099.3189310152,1248099.2112077533,1248096.4407645978,1248096.2918271862,1248098.6700940165,1248099.4644703914,1248094.62025877,1248099.278109802,1248095.7759400015
135,1245173.7468410633,1245173.676895823,1245173.5690363075,1245170.798926901,1245170.6505341236,1245173.0282950448,1245173.822565138,1245168.9784726743,1245173.6364280318,1245170.1348654625
136,1242248.459444411,1242248.3895551902,1242248.2815588098,1242245.5117855156,1242245.3639399796,1242247.7411919301,1242248.5353550143,1242243.6913836526,1242248.3494424971,1242244.8484910189
137,1239323.5292536863,1239323.4594207697,1239323.3512869093,1239320.581852112,1239320.4345564437,1239322.8112963357,1239323.6053516765,1239318.7615033847,1239323.4196648623,1239319.9193283687
138,1236398.958803999,1236398.889027673,1236398.7807557138,1236396.0116618208,1236395.8649186646,1236398.2411433836,1236399.0350902406,1236394.1913670104,1236398.8496302513,1236395.3499126702
139,1233474.7506541885,1233474.680934742,1233474.5725240614,1233471.8037735024,1233471.657585521,1233474.0332919266,1233474.827129552,1233469.983533399,1233474.6418975175,1233471.1428028117
140,1230550.9073870988,1230550.837724823,1230550.7291747935,1230547.960770021,1230547.8151398965,1230550.1903248208,1230550.9840524602,1230546.1405854246,1230550.7990495185,1230547.300581686
141,1227627.4316098564,1227627.3620050442,1227627.2533150346,1227624.4852585245,1227624.3401889573,1227626.7148492055,1227627.5084660975,1227622.665130244,1227627.3236933954,1227623.825856469
142,1224704.3259541516,1224704.2564070986,1224704.1475764732,1224701.3798707249,1224701.2353644348,1224703.6094967846,1224704.4030021604,1224699.5597995794,1224704.218460853,1224700.7212589018
143,1221781.5930765255,1221781.523587529,1221781.4146156488,1221778.6472631847,1221778.503322911,1221780.8769241122,1221781.6703171963,1221776.8272500029,1221781.486008447,1221777.9894455762
144,1218859.2356586598,1218859.1662280199,1218859.0571142407,1218856.2901176075,1218856.1467461092,1218858.519812883,1218859.3130928925,1218854.470163228,1218859.1290178732,1218855.6330982249
145,1215937.2564076702,1215937.187035689,1215937.0777793627,1215934.3111411312,1215934.1683411864,1215936.5408702267,1215937.3340363714,1215932.4912464027,1215937.1501962626,1215933.6549240153
146,1213015.6580564047,1213015.5887433863,1213015.4793438606,1213012.7130666263,1213012.5708410332,1213014.9428290043,1213015.7358804864,1213010.8932324075,1213015.552276478,1213012.057655848
147,1210094.4433637452,1210094.3741099965,1210094.2645666145,1210091.4986529974,1210091.3570045745,1210093.7284481118,1210094.5213841265,1210089.6788801579,1210094.3380174162,1210090.8440526582
148,1207173.615114915,1207173.5459207445,1207173.4362328455,1207170.6706854906,1207170.5296170763,1207172.9005127859,1207173.6933325205,1207168.8509749095,1207173.5102043154,1207170.0168997217
149,1204253.1761217872,1204253.106987507,1204252.9971544251,1204250.2319760032,1204250.0914904564,1204252.4618349147,1204253.2545375486,1204248.4123285706,1204253.0716490652,1204249.5790089672
150,1204253.1761217872,1204253.106987507,1204252.9971544251,1204250.2319760032,1204250.0914904564,1204252.4618349147,1204253.2545375486,1204248.4123285706,1204253.0716490652,1204249.5790089672
151,1201333.1292232028,1201333.0601491262,1201332.9501701915,1201330.1853633984,1201330.045463599,1201332.4152533521,1201333.2078380578,1201328.3657800157,1201333.0251905208,1201329.5332192888
152,1201333.1292232028,1201333.0601491262,1201332.9501701915,1201330.1853633984,1201330.045463599,1201332.4152533521,1201333.2078380578,1201328.3657800157,1201333.0251905208,1201329.5332192888
153,1198413.4772852866,1198413.40827173,1198413.2981462681,1198410.533713826,1198410.394402674,1198412.7636342382,1198413.5561001797,1198408.714195405,1198413.3736948236,1198409.8823968677
154,1195494.2232017738,1195494.1542490553,1195494.0439763872,1195491.2799210446,1195491.1412014614,1195493.509871322,1195494.3022176551,1195489.4604685076,1195494.1200557235,1195490.6294354943
155,1192575.369894336,1192575.301002777,1192575.190582219,1192572.4269067508,1192572.2887816792,1192574.65688629,1192575.4491121634,1192570.607521032,1192575.267194909,1192571.7772568972
156,1189656.9203129162,1189656.85148284,1189656.740913704,1189653.977620912,1189653.8400933158,1189656.2076291002,1189656.9997336536,1189652.1583029567,1189656.8180623387,1189653.3288110762
157,1186738.8774360653,1186738.8086677978,1186738.697949391,1186735.9350421042,1186735.7981149692,1186738.1650783177,1186738.9570606833,1186734.1157928694,1186738.7756365798,1186735.2870766397
158,1183821.2442712847,1183821.1755651543,1183821.0646967792,1183818.302177854,1183818.1658541874,1183820.5322414595,1183821.3241007607,1183816.482998308,1183821.14292515,1183817.6550611476
159,1180904.0238553735,1180903.9552117116,1180903.8441926658,1180901.0820649872,1180900.9463478182,1180903.31215534,1180904.103890692,1180899.2629561098,1180903.9229648653,1180900.4358014585
160,1177987.2192547815,1177987.1506739215,1177987.039503498,1177984.2777699782,1177984.142662359,1177986.5078864242,1177987.2994969336,1177982.4587327621,1177987.1188221918,1177983.632364081
161,1175070.8335659653,1175070.7650482433,1175070.6537257307,1175067.892389311,1175067.757894315,1175070.1225311845,1175070.914015949,1175066.07342476,1175070.7335936031,1175067.2478455326
162,1175070.8335659653,1175070.7650482433,1175070.6537257307,1175067.892389311,1175067.757894315,1175070.1225311845,1175070.914015949,1175066.07342476,1175070.7335936031,1175067.2478455326
163,1172154.8699157515,1172154.8014615066,1172154.6899861877,1172151.9290498383,1172151.7951705626,1172154.1592164626,1172154.9505745724,1172150.1101589692,1172154.7704059428,1172151.2853727005
164,1172154.8699157515,1172154.8014615066,1172154.6899861877,1172151.9290498383,1172151.7951705626,1172154.1592164626,1172154.9505745724,1172150.1101589692,1172154.7704059428,1172151.2853727005
165,1169239.3314617039,1169239.2630712774,1169239.151442431,1169236.3909091512,1169236.257648715,1169238.621099839,1169239.412330374,1169234.5720929925,1169239.2324167918,1169235.7481032105
166,1166324.2213924963,1166324.1530662323,1166324.0412831316,1166321.2811559504,1166321.1485174967,1166323.5113700025,1166324.3024720347,1166319.4624155439,1166324.122814841,1166320.6392257982
167,1257540.2060999132,1257540.1361769189,1257540.0282630434,1257537.2582870289,1257537.1101115753,1257539.487670448,1257540.2818980704,1257535.4378535356,1257540.0958501517,1257536.594530145
