id,precip_year,admin2Pcod,precip_2018,precip_2018_sd,precip_2018_adm2,precip_2018_sd_adm2,precip_year_adm2
3863,1142.1200716845879,BJ0903,1135.0403225806451,68.38694946563632,1145.4094459203375,15.107339491396255,37830.42463871844
4084,1167.888888888889,BJ0903,1173,69.83893808418964,1145.4094459203375,15.107339491396255,37830.42463871844
4086,1165.405982905983,BJ0903,1166.6153846153845,70.09980917178552,1145.4094459203375,15.107339491396255,37830.42463871844
4087,1164.9719525350595,BJ0903,1164.2233009708739,70.08229612415244,1145.4094459203375,15.107339491396255,37830.42463871844
4088,1165.7777777777778,BJ0903,1161,69.72820610967077,1145.4094459203375,15.107339491396255,37830.42463871844
4089,1158.7867383512546,BJ0903,1150.290322580645,69.54874255663184,1145.4094459203375,15.107339491396255,37830.42463871844
4308,1163.5016181229773,BJ0903,1170.009708737864,69.6378984537791,1145.4094459203375,15.107339491396255,37830.42463871844
4310,1153.2222222222222,BJ0903,1157.3870967741934,69.79111834777649,1145.4094459203375,15.107339491396255,37830.42463871844
4312,1143.2880258899677,BJ0903,1144.0873786407767,69.86160106851109,1145.4094459203375,15.107339491396255,37830.42463871844
4313,1144.1335470085469,BJ0903,1142.8846153846155,69.9748104364415,1145.4094459203375,15.107339491396255,37830.42463871844
4314,1157.076591154261,BJ0903,1150.9417475728155,70.33384936479635,1145.4094459203375,15.107339491396255,37830.42463871844
4315,1152.297199638663,BJ0903,1143.0000000000002,70.12944777135242,1145.4094459203375,15.107339491396255,37830.42463871844
4530,1155.0174291939,BJ0903,1161.0882352941178,69.63636182690009,1145.4094459203375,15.107339491396255,37830.42463871844
4532,1143.0824372759857,BJ0903,1146.7661290322578,69.8090705206692,1145.4094459203375,15.107339491396255,37830.42463871844
4534,1138.4771241830065,BJ0903,1138.8529411764703,70.07513170755652,1145.4094459203375,15.107339491396255,37830.42463871844
4536,1141.525054466231,BJ0903,1139.9215686274508,70.3017242350229,1145.4094459203375,15.107339491396255,37830.42463871844
4538,1159.9967637540453,BJ0903,1153.6407766990292,70.99886549147097,1145.4094459203375,15.107339491396255,37830.42463871844
4540,1155.3107497741644,BJ0903,1145.9105691056911,70.75935731094177,1145.4094459203375,15.107339491396255,37830.42463871844
4544,1146.166127292341,BJ0903,1134.6407766990294,70.44214227182555,1145.4094459203375,15.107339491396255,37830.42463871844
4770,1117.2265372168285,BJ0903,1123.582524271845,69.52622462776462,1145.4094459203375,15.107339491396255,37830.42463871844
