id,admin2Pcod,lc_11,lc_12,lc_13,lc_8,lc_11_adm2,lc_12_adm2,lc_13_adm2,lc_8_adm2,lc_11_max_adm2,lc_12_max_adm2,lc_13_max_adm2,lc_8_max_adm2
14257,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14258,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14259,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14260,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14261,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14262,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14263,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14264,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14265,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14266,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14267,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14268,BJ0106,0.9545454545454546,0,0,0.045454545454545456,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14269,BJ0106,0.17391304347826086,0,0,0.8260869565217391,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14271,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14331,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14332,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14333,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14334,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14335,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14336,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14337,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14338,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14339,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14340,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14341,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14342,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14343,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14344,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14345,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14346,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14347,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14348,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14349,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14350,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14351,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14352,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14353,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14354,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14355,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14356,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
